Order Date,Total amount,,
41122,104.247,,
41676,104.4,,
41229,62.85,,
41683,454.6242,,
41169,4228.704,,
40845,75.88,,
41698,141.6,,
40994,48.63,,
40927,128.43,,
41719,134.3,,
41154,204.36,,
41774,148.41,,
40711,206.4,,
41701,125.1,,
41885,167.58,,
41156,76.14,,
41233,133.812,,
40659,61.116,,
41731,66.6,,
41509,221.94,,
41610,88.08,,
41215,109.764,,
41173,113.73,,
41347,51.897,,
40661,108.912,,
41804,153.576,,
40569,141.7059,,
41829,95.04,,
40865,64.152,,
40613,108.92,,
41071,140.192,,
41739,41.04,,
41820,139.8,,
40892,76.8,,
40994,319.56,,
40872,213.3,,
40592,300.42,,
40718,189.54,,
41054,49.35,,
41886,108.4,,
41918,206.352,,
41955,35.184,,
41935,50.13,,
41888,65.82,,
41570,211.62,,
41638,109.8,,
41395,163.62,,
41737,148.23,,
41872,47.64,,
41547,144.9,,
41796,129.12,,
41632,111.22,,
41815,54.82,,
40870,65.6,,
41971,117,,
41752,75.36,,
41402,33.9,,
41384,419.4,,
40891,186.304,,
41107,109.38,,
41761,128.43,,
41521,48.16,,
41770,93.68,,
41536,155.4,,
41389,99.72,,
41963,45.45,,
40941,244.8,,
41654,143.1,,
41930,152.2584,,
41705,61.8,,
41264,99.6,,
41463,64.56,,
41969,105.2,,
41782,77.49,,
41346,54.9,,
41767,93.15,,
40763,60.9,,
41795,108.08,,
41461,89.88,,
40711,126.9,,
41597,54.96,,
41706,125.36,,
42001,124.08,,
41527,59.52,,
41579,293.52,,
41813,84.6,,
41120,201.6,,
41683,195.048,,
41792,208.032,,
41449,253.944,,
41291,97.56,,
41779,54.72,,
41422,154.08,,
40795,204.93,,
40749,89.91,,
41627,151.362,,
41241,27.6,,
41269,275.058,,
41123,45.78,,
40829,107.072,,
41706,73.52,,
41883,179.9,,
41960,72.88,,
41892,98.46,,
40933,231.15,,
40645,97.44,,
41062,140.5854,,
41620,81.81,,
41963,305.01,,
41375,150.66,,
41144,102.15,,
41633,94.68,,
41661,348.208,,
41400,79.14,,
41615,248.08,,
41481,37.17,,
41342,207.144,,
41900,142.38,,
41877,47.61,,
41794,4363.35,,
40949,54.24,,
41270,158.208,,
41960,115.6356,,
41478,138.24,,
41345,76.92,,
41894,71.28,,
41180,186.15,,
41512,174.08,,
41972,355.38,,
41463,91.53,,
41222,194.4,,
40763,143.43,,
41765,115.857,,
41244,336.63,,
41673,289.92,,
41180,43.26,,
41810,146.176,,
41149,103.481,,
40988,83.92,,
41437,74.64,,
41528,82.59,,
41225,194.6,,
40786,59.4,,
41183,211.41,,
41549,219.78,,
41893,301.77,,
41213,146.88,,
41142,106.32,,
41904,71.98,,
41036,108.84,,
41052,49.2,,
41863,130.458,,
41871,153.2844,,
41975,118.08,,
41517,54.224,,
40857,330.04,,
41436,121.5,,
41635,98.5,,
41520,43.92,,
40905,197.61,,
40883,48.33,,
41213,240.3,,
40617,47.736,,
41267,58.8,,
41726,138.348,,
40882,98.64,,
41816,252.27,,
41020,191.96,,
41946,155.372,,
41848,228.24,,
40919,56.652,,
41855,295.65,,
41614,47.8,,
40957,65.34,,
41424,267.36,,
41551,100.32,,
41549,121.5,,
41982,146.9598,,
41458,123.24,,
41931,217.02,,
40765,193.92,,
41144,99.396,,
41821,248.82,,
41089,73.53,,
40758,93.024,,
41824,59.98,,
40630,143.4,,
41297,90.402,,
41596,72.672,,
41589,53.28,,
40647,113.28,,
41410,91.68,,
41388,85.455,,
41867,154.116,,
41274,60.64,,
40795,60.672,,
41433,148.92,,
41800,77.688,,
41371,128.8,,
40900,101.136,,
41515,315.24168,,
40676,109.08,,
41079,150.66,,
41848,115.71,,
40809,126.927,,
41818,52.857,,
40757,101.1,,
41979,226.12,,
40835,86.94,,
41617,457.056,,
40995,100.8,,
41222,177.66,,
41930,163.65,,
40614,285.36,,
41943,235.8528,,
41118,115.2,,
41216,163.62,,
41474,44.712,,
40842,161.244,,
41570,68.76,,
41528,131.58,,
41443,151.92,,
41982,69.48,,
41520,168,,
41557,132.72,,
40819,27.44,,
41848,142.83,,
41255,57.3,,
41213,73.92,,
41356,193.41,,
41015,114.5151,,
40617,142.776,,
41988,73.85,,
41767,117.024,,
41931,166.92,,
41243,44.64,,
41115,162,,
41799,146.4,,
41949,199.92,,
41620,175.725,,
40794,128.9322,,
41526,35.952,,
41887,175.8,,
41956,55.104,,
41907,73.68,,
41611,148.392,,
41811,68.1,,
40781,154.3374,,
41528,215.541,,
41970,146.592,,
41842,302.94,,
41454,30.81,,
41719,122.94,,
41620,59.1,,
41432,168.96,,
41097,84.48,,
40623,96.78,,
41102,148.48,,
41692,139.5,,
41599,142.74,,
41270,113.8599,,
41248,94.5,,
40879,119.8,,
41531,149.95,,
41803,256.17,,
41176,111.027,,
41362,154.044,,
41009,190.512,,
41877,254.88,,
41158,111.024,,
40763,327.76,,
41964,46.76,,
41326,296.37,,
41201,270,,
40875,56.907,,
41587,257.25,,
40660,123.9,,
41719,74.76,,
40768,164.7,,
41432,105.52,,
41957,205.9992,,
41432,114.39,,
41596,252.672,,
41254,136.584,,
41015,143.91,,
41925,93.03,,
41764,70.065,,
41860,218.64,,
41349,83.976,,
41256,36.24,,
41988,227.976,,
41452,139.96,,
41228,156.744,,
40688,193.008,,
41421,258.336,,
41246,75.825,,
41278,92.583,,
41348,56.565,,
40570,155.35,,
40850,143.856,,
41892,66.112,,
41064,146.1,,
41940,63.39,,
40761,239.28,,
41362,183.6,,
41766,94.65,,
41844,73.44,,
41162,152.25,,
40990,129.06,,
40583,202.776,,
41579,149.985,,
41388,120.96,,
40567,139.2,,
40803,148.704,,
41444,179.064,,
41864,146.28,,
41482,81.69,,
40759,204.63,,
40714,109.38,,
41229,334.88,,
41852,130.56,,
40848,144.27,,
41729,104.004,,
41893,147.168,,
41568,191.98,,
40871,144.12,,
41244,114.2,,
41814,244.08,,
41240,194.528,,
41872,141.4,,
41032,134.4,,
41600,71.52,,
41862,121.3,,
41663,95.984,,
41030,91,,
40707,224.4,,
41717,240.3,,
40735,140.265,,
41223,87.03,,
41262,154.26,,
41546,99.136,,
41600,81.576,,
41883,149.73,,
41611,415.176,,
41977,102.336,,
41239,107.94,,
40946,69.624,,
40565,259.44,,
41115,204.96,,
41353,72.294,,
41955,71.67,,
41447,174.396,,
41472,86,,
41071,110.76,,
40616,42.84,,
41180,535.782,,
41753,224.565,,
41131,139.944,,
41873,165.408,,
40907,48.78,,
41820,194.616,,
41582,77.1,,
41326,54.12,,
41998,125.685,,
41577,102.9,,
41449,128.43,,
41645,77.14,,
40557,245.52,,
41661,157.14,,
41443,212.976,,
40776,111.7263,,
41661,84.98,,
41071,78.6,,
41585,287.64,,
40606,90.56,,
41129,196.8,,
41985,213.84,,
41925,32.346,,
41858,140.22,,
41531,704.76,,
41949,173.94,,
41834,30.21,,
41715,55.14,,
41263,180.81,,
40848,160.65,,
41110,97.82,,
41130,144.12,,
41775,169.38,,
41216,310.32,,
41271,144.68,,
41157,199.12,,
41008,68.28,,
41851,94.08,,
40988,166.311,,
40913,158.76,,
41029,117.612,,
41250,166.89,,
41932,229.68,,
41358,107.4,,
40827,281.904,,
41368,259.96,,
40822,386.34,,
41815,48.33,,
41328,82.98,,
41165,221.4,,
41173,126.45,,
41869,243.81,,
40813,117.3,,
41314,80.46,,
41584,113.888,,
40854,120.768,,
41961,206.1,,
41366,51.6,,
40885,84.12,,
41765,131.568,,
41083,136.272,,
40732,116.1,,
41854,55.98,,
41232,220.6206,,
41038,119.52,,
41715,169.68,,
41307,99.6,,
41488,73.95,,
41018,92.2,,
41886,239.5,,
41424,239.76,,
41931,71.46,,
40851,125.895,,
41753,129.8871,,
40897,206.52,,
41382,144.66,,
41537,47.25,,
41221,91.68,,
41059,151.96,,
41652,391.86,,
40793,200.52,,
41458,110.124,,
41036,73.8,,
41579,77.445,,
41811,76.005,,
41996,178.2,,
41964,84.056,,
41520,84.272,,
41868,67.136,,
41527,109.44,,
41127,148.92,,
41626,89.4,,
41879,108.36,,
41027,173.61,,
40813,117.45,,
41395,86.913,,
41155,120.33,,
41960,76.56,,
40785,146.367,,
40961,106.38,,
41667,66.672,,
41760,64.96,,
41629,86.04,,
41748,70.08,,
41800,146.79,,
41301,163.8,,
41684,79.35,,
41267,113.91,,
41865,139.44,,
41536,99.108,,
41562,240.1,,
41535,123.72,,
41979,73.92,,
41853,108.54,,
41499,62.625,,
41729,110.7,,
41491,143.16,,
41526,33.024,,
40793,377.97,,
40704,491.55,,
40585,189.93936,,
41577,243.06,,
41667,67.56,,
41533,115.821,,
41258,151.02,,
41122,65.34,,
41408,177.5844,,
41369,37.8,,
41834,119.16,,
40785,115.032,,
41221,176.49,,
41135,139.8,,
41494,55.8885,,
41144,56.4,,
40935,155.37,,
41506,123.03,,
41746,193.2,,
41597,82.8,,
41897,140.94,,
41579,122.4,,
41737,100.02,,
41653,58.56,,
41576,103.5,,
40667,65.13,,
40974,79.38,,
41500,71.98,,
41806,239.976,,
41993,84.402,,
41556,182.37,,
41986,192.6,,
41527,73.76,,
41572,193.32,,
40869,97.56,,
41103,117,,
41729,82.035,,
41802,53.136,,
41494,49.8465,,
40801,232.5,,
41975,338.4,,
41803,91.2,,
41542,63.2,,
41997,72.704,,
40968,312.09,,
41565,53.28,,
41121,184.464,,
41587,81.168,,
41087,82.84,,
41680,161.4,,
41808,222.24,,
41971,68.25,,
41278,102.45,,
41395,104.76,,
41879,48.492,,
41296,166.8,,
41977,351.84,,
41523,242.94,,
41872,107.88,,
42004,378.3,,
41892,95.616,,
41450,119.28,,
41850,74.88,,
41921,136.72,,
41068,32.5,,
41950,34.425,,
41810,153.684,,
41044,40.26,,
41012,199.96,,
41816,148.48,,
40708,58.194,,
40906,105.96,,
41480,66.015,,
41304,196.92,,
41766,37.566,,
40925,110.25,,
41178,61.44,,
41178,239.8,,
40676,279.456,,
40791,31.984,,
41795,94.02,,
41197,77.16,,
42000,228.48,,
41732,78.72,,
40728,171.2,,
41146,130.896,,
41983,145.44,,
41242,85.14,,
41485,137.808,,
41586,568.608,,
41060,50.64,,
40886,270.594,,
41085,69.3,,
40926,131.94,,
41218,62.8,,
40721,156.024,,
41220,102.72,,
41908,173.21288,,
41996,67.86,,
40973,78.64,,
41800,126.84,,
41943,70.56,,
41939,76.815,,
41478,109.95,,
41591,58.68,,
41232,215.82,,
41742,29.88,,
41509,105.12,,
41096,258.12,,
40843,185.55,,
41978,49.44,,
41775,220.96,,
41613,105.66,,
41530,183,,
41394,194.04,,
41915,35.88,,
41844,63.375,,
41547,60.57,,
41222,167.34,,
40709,117.504,,
41052,186.69,,
40862,333.056,,
41596,49.5,,
41562,1091.93,,
41893,41.931,,
41032,195.36,,
41992,332.28,,
41778,111.06,,
41739,160,,
40848,48.93,,
41874,227.07,,
41641,139.23,,
41925,101.84,,
41846,138.588,,
40989,243.69,,
40563,48.51,,
41159,136.736,,
41144,126.927,,
40926,201.48,,
40740,244.08,,
41450,154.278,,
41273,342.792,,
41891,183.136,,
41017,189.5,,
41942,74.97,,
40785,130.734,,
41218,78.12,,
40660,119.61,,
41409,148.2516,,
41720,64.384,,
41897,129.87,,
40788,44.97,,
41885,164.32,,
41863,127.12524,,
41348,189.65992,,
41301,221.7,,
41670,243.864,,
41542,108.6,,
41953,192.6,,
40779,61.446,,
41922,213.12,,
41601,168.237,,
41902,75.114,,
41803,63.92,,
41807,59.52,,
41348,202.86,,
41999,71.04,,
40932,90.63,,
40906,219.33,,
41836,64.7625,,
41943,46.59,,
40811,150.255,,
41975,131.98,,
40864,99.98,,
40647,96.96,,
41793,168.12,,
40800,107.4,,
41468,100.92,,
41353,200.6888,,
41475,74.08,,
41593,245.016,,
41894,39.96,,
41659,54.75,,
41428,64.784,,
41057,77.55,,
41060,62.18,,
40982,103.56,,
41845,45.03,,
40893,113.52,,
41925,56.1,,
41955,228.45,,
41055,117.18,,
41766,174.42,,
41135,69.15,,
41206,94.08,,
40717,102.339,,
41348,143.58,,
41950,108.96,,
40816,115.722,,
41348,64.44,,
41796,84.48,,
41324,96.78,,
41068,583.872,,
40634,85.536,,
41773,55.944,,
41582,87.71,,
41516,163.88,,
41321,89.97,,
40899,94.4,,
41555,58.96,,
41614,74.48,,
41502,90.9,,
40810,107.28,,
41901,109.8,,
41215,140.1,,
41873,197.637,,
41444,79.695,,
40787,125.22,,
41071,167.30472,,
41095,97.632,,
40798,60,,
41991,55.62,,
41221,173.25,,
40872,183.885,,
40887,132.51,,
40795,97.6,,
40813,148.68,,
40681,87.3,,
40701,146.4,,
41173,191.241,,
41402,271.44,,
40588,146.61,,
41830,228.92,,
41740,99.99,,
41804,47.64,,
41862,333.6,,
40557,109.848,,
41578,65.92,,
40949,123.24,,
41845,175.9914,,
40623,93.24,,
41058,85.056,,
41634,379.242,,
41079,64.2,,
41239,116.712,,
41022,332.64,,
41894,90.072,,
41820,84.186,,
41270,106.96,,
41612,166.68,,
41584,40.26,,
41319,217.7,,
41268,171.396,,
41358,137.25,,
41317,122.94,,
41863,157.95,,
40863,97.2,,
41606,239.28,,
41750,51.84,,
41584,53.248,,
41912,97.84,,
40992,65.31,,
41253,234.3,,
42004,126.72,,
41963,38.76,,
41667,48.86,,
41921,144.732,,
41873,128.22,,
41516,239.166,,
41747,57.06,,
41692,153.6,,
41570,222.24,,
41162,106.974,,
41675,107.676,,
41858,134.352,,
41759,55.029,,
40708,212.94,,
40623,104.82,,
41092,173.16,,
41795,181.44,,
41716,54.6,,
41795,101.358,,
41076,197.372,,
41584,158.13,,
41543,83.46,,
41234,137.04,,
41693,112.5,,
41601,58.752,,
41211,80.55,,
41613,99.972,,
41214,35.36,,
41731,121.68,,
40658,42.336,,
41638,253.92,,
41820,152.652,,
40835,130.272,,
41480,94.96,,
41817,115.2,,
41200,241.5,,
41005,57.096,,
41446,176.88,,
41992,173.64,,
41758,89.248,,
41695,233.7,,
41992,205.6065,,
41606,118.68,,
40949,95.2674,,
41510,135.9,,
40584,197.49,,
41921,88.56,,
41367,233.04,,
40660,67.8,,
41856,78.08,,
41596,119.04,,
40603,117.504,,
41260,44.94,,
41478,280.44,,
41276,217.32,,
41611,104.184,,
41160,103.2,,
41606,71.04,,
41268,243.5,,
41247,142.08,,
41709,59.24,,
41271,98.64,,
41969,164.7,,
40848,112.212,,
41955,148.17,,
40803,126.54,,
41230,80.96,,
41151,127.47,,
41781,100.008,,
41529,147.09,,
41516,49.83,,
41044,35.44,,
41953,203.616,,
41320,97.632,,
40813,241.92,,
41384,205.176,,
40645,438.368,,
41101,84.192,,
41761,40.26,,
41187,172.38,,
41528,109.32,,
41980,134.13,,
41614,223.632,,
40855,61.28,,
41130,102.54,,
40875,254.13072,,
41397,89.28,,
41522,166.05,,
41827,121.68,,
41803,198.7644,,
41702,463.2225,,
40618,89.046,,
41817,98.64,,
41639,50.5,,
41379,138.9,,
41087,247.158,,
41810,88.896,,
41625,204.12,,
41547,47.88,,
40863,96.39,,
41474,43.038,,
41438,83.664,,
41015,157.968,,
41068,57.4308,,
41683,105.18,,
40933,31.95,,
41206,126,,
41418,173.7,,
41620,109.08,,
41900,113.256,,
41754,134.82,,
41183,561.54,,
40591,67.1,,
41205,161.532,,
41529,73.494,,
41900,93.48,,
40973,58.32,,
41512,197.28,,
41486,136.65,,
40780,122.13,,
41972,88.768,,
40658,303.25,,
41697,258.576,,
41858,102.48,,
41634,259.74,,
41866,197.352,,
41957,168.03,,
41634,118.8,,
41933,24.55,,
41813,148.32,,
41068,211.65,,
41292,269.22,,
41905,48,,
41806,45.09,,
41885,253.65,,
41135,39.75,,
41709,449.874,,
40689,83.984,,
41158,191.82,,
40905,141.76,,
41794,110.4,,
42002,118.25,,
40697,61.544,,
40696,126.348,,
41754,50.73,,
41089,45.2,,
41869,201.285,,
41379,42.976,,
40823,62.16,,
41242,246.78,,
41220,65.16,,
41256,145.76,,
40767,58.59,,
41950,84.9,,
41222,143.1,,
41270,129.6,,
41032,62.1,,
41572,234.792,,
41779,84.75,,
41712,34.36,,
41476,89.95,,
41419,141.63,,
41309,153.568,,
41578,47.36,,
41393,58.9,,
41204,719.85,,
41497,197.88,,
41653,87.48,,
40987,104.94,,
41281,158.472,,
41230,42.525,,
41065,105.4011,,
41228,115.02,,
41993,48.96,,
41018,138.08,,
40885,134.61,,
40682,138.6,,
41556,410.346,,
40684,113.7486,,
41383,71.4378,,
41898,98.028,,
41900,106.32,,
40756,40.158,,
41786,309.78,,
41100,71.34,,
41530,127.5,,
41891,77.472,,
41121,111.04,,
41797,107.82,,
41864,145.98,,
41344,110.187,,
40756,80.43,,
40646,192.726,,
40801,108.48,,
41844,121.536,,
41704,122.58,,
41692,76.44,,
41982,146.61,,
41356,100.68,,
41359,142.08,,
41867,114.3,,
40971,173.61,,
41232,147.69,,
42000,185.0688,,
41687,46.512,,
41867,116.64,,
41740,62.3712,,
41085,304.23,,
40865,137.54,,
41645,169.38,,
41541,47.58,,
41739,135.96,,
40812,272.2,,
41218,70.56,,
41066,135.92,,
41869,162.6,,
41584,128.22,,
41898,140.265,,
41871,207.33,,
41229,231,,
40741,166.92,,
41943,42.675,,
41583,114.78,,
41629,118.2,,
41484,128.5515,,
41705,85.293,,
41113,128.82,,
40695,138.56,,
41860,170.19,,
41613,91,,
41563,235.116,,
41766,94.98,,
41254,86.94,,
41988,179.232,,
41995,126.927,,
40767,143.37,,
41793,38.88,,
41790,241.96,,
41810,129.3,,
41917,156.8,,
40644,130.62,,
41411,39.32,,
40987,71.82,,
41748,81.69,,
40770,191.13,,
41557,135.9333,,
41907,77.1,,
41273,136.89,,
41920,128.744,,
40900,64.784,,
40688,115.56,,
41584,107.46,,
40957,436.32,,
41894,156.24,,
41205,130.34,,
41768,87.99,,
41831,219.78,,
41981,101.76,,
41893,112.8,,
41669,119.616,,
41892,148.74,,
40854,56.628,,
41540,163.2,,
41887,69.92,,
40584,87.22,,
41451,204.084,,
40646,171.639,,
41075,101.412,,
41285,63.312,,
40794,182.112,,
41949,173.88,,
41492,520.98,,
40843,86.96,,
41144,82.08,,
40999,258.9,,
40985,88.128,,
41226,96.798,,
40801,254.07,,
41208,163.92,,
40834,241.6446,,
40894,40.05,,
42003,207.12,,
41834,105.32,,
41535,76.8,,
41940,43.12,,
41492,100.44,,
41975,117.396,,
41247,96.75,,
41960,123.12,,
41120,118.2,,
41536,34.2,,
41715,54.224,,
40934,182.72,,
41611,130.944,,
41744,87.84,,
41403,81.66,,
41863,93.555,,
40634,123.12,,
41402,122.94,,
41913,147.987,,
41255,412.02,,
40581,252.0378,,
40669,252,,
41145,65.5557,,
41226,121.104,,
41932,116.88,,
41141,103.56,,
41949,98.4,,
41824,144.9,,
41614,111.72,,
41695,61.62,,
41808,43.95,,
41495,95.004,,
41226,25.47,,
41955,138.96,,
41909,158.22,,
41589,211.05,,
41752,96.552,,
41610,111,,
40569,114.864,,
41418,94.192,,
41309,114.78,,
41928,47.04,,
41092,211.41,,
41638,42.03,,
41977,92.43,,
40567,55.17,,
41701,46.5,,
41082,221.508,,
41310,206.388,,
41332,85.5414,,
41537,159.88,,
40765,137.79,,
41759,60.96,,
41624,132.84,,
41827,149.82,,
41429,146.1,,
41841,114.528,,
41957,254.88,,
41045,28.96,,
41999,128.8,,
41621,156.6,,
41521,64.38,,
40920,187.515,,
41634,103.584,,
41170,109.65,,
40954,134.97,,
41887,421.1,,
41626,165.6,,
41642,130.62,,
40767,28.68,,
40800,158.4,,
41480,67.44,,
41145,153.42,,
41899,146.9052,,
41822,139.77,,
41821,248.57,,
40991,221.568,,
41079,77,,
40920,174.84,,
41515,95.04,,
41957,289.35,,
40575,40.68,,
40799,110.28,,
41148,124.338,,
41927,325.92,,
41332,49.44,,
41943,59.4,,
41337,563.43,,
40609,48.712,,
41736,137.31,,
40725,34.02,,
41313,107.1,,
41931,109.8,,
41076,124.32,,
40694,98.46,,
41127,69.516,,
41271,54.384,,
40838,129.92,,
41398,51.968,,
41773,189.12,,
41036,38.28,,
41331,192.128,,
41603,199.44,,
41814,168.12,,
41124,151.38,,
41452,98.46,,
41215,147.9,,
41825,132.867,,
41782,266.688,,
41877,75.492,,
41942,93.18,,
41431,66.744,,
40812,32.85,,
41893,141.9,,
41155,52.512,,
41316,69.93,,
41956,221.024,,
41801,257.85,,
41076,140.52,,
41813,44.94,,
41250,147.9,,
41802,111.78,,
41306,303.858,,
41096,160.5366,,
41512,114.66,,
41499,130.41,,
41071,77.526,,
41085,38.88,,
41257,154.7784,,
41970,96.3,,
41893,296.85,,
41895,166.44,,
40995,83.7,,
40812,143.1,,
40710,130.56,,
40886,66.72,,
41816,253.44,,
41723,185.28,,
40775,145.35,,
41097,178.74,,
41793,158.94,,
41372,37.94,,
41189,96,,
40605,139.8,,
41493,74.64,,
40654,85.62,,
40785,80.1,,
40945,111.84,,
41152,108.42,,
41949,166.5,,
41464,116.88,,
40904,54,,
41228,117.15,,
41148,96.18,,
41458,126.8,,
41709,659.424,,
41844,170.64,,
41968,226.9,,
40784,110.6,,
41338,75.15,,
40896,178.56,,
41642,69.498,,
42003,101.12,,
41310,186.54,,
41550,40.4,,
41218,187.848,,
41769,96.66,,
41180,147.45,,
40569,108,,
40669,166.74,,
41598,167.268,,
40830,112.2,,
41200,109.32,,
41122,196.884,,
41792,95.85,,
41426,191.079,,
40697,62.61,,
41273,171,,
41457,130.68,,
41977,35.8,,
41934,145.152,,
41660,144.096,,
41895,190.44,,
41253,92.052,,
40804,88.35,,
41375,65.052,,
41124,73.26,,
40781,149.97,,
41788,115.96,,
41986,65.31,,
41576,34.68,,
41402,38.58,,
40878,102.33,,
41414,149.28,,
41667,137.94,,
40854,49.47,,
40905,124.56,,
41847,149.38,,
41681,210.69,,
41732,168.3,,
41773,53.406,,
41130,99.6,,
40984,91.134,,
41443,32.4,,
41620,50.22,,
40815,31.752,,
41750,162.96,,
41243,132.87,,
42002,108.36,,
40741,80.32,,
40764,88.44,,
40913,200.088,,
40885,123.8664,,
41557,276.2613,,
41087,181.8,,
41305,109.592,,
41753,92.88,,
40844,84.672,,
41488,238.08,,
41583,63.84,,
41124,85.47,,
41713,146.121,,
41720,169.68,,
41324,70.88,,
41157,48.96,,
41314,120,,
41284,122.58,,
41879,98.4,,
41628,161.1,,
41268,129.6,,
41890,121.92,,
41010,88.83,,
41814,138.96,,
41410,81.408,,
41881,156.1032,,
41634,145.32,,
40754,177.93,,
41969,195.72,,
41719,61.96,,
41802,124.32,,
41450,40.32,,
41750,169.68,,
41692,123.12,,
41970,91.68,,
41691,63.24,,
41163,99.2,,
41869,86.4,,
41127,154.5,,
41394,165.888,,
41614,73.92,,
41736,208.2375,,
41873,121.6116,,
40876,248.688,,
41528,273.3,,
41052,58.32,,
41323,160.92,,
41822,222.81,,
41582,41.463,,
40788,43.83,,
41240,133.488,,
41492,200.04,,
40935,179.46,,
41114,52.0566,,
41502,122.328,,
41537,249.95,,
40903,81.552,,
41809,74.352,,
40658,110.1,,
41228,74.49,,
41219,161.5,,
41936,67.92,,
40624,89.94,,
40904,55.86,,
41446,99.84,,
40591,70.2,,
41607,101.7,,
41227,91.176,,
41381,123.088,,
41516,105.72,,
41739,65.043,,
41038,63.504,,
40838,68.985,,
40974,435.26,,
40558,61.96,,
41132,138,,
41864,174.95,,
41956,61.44,,
41361,93.84,,
41527,217.32,,
41831,112.86,,
41158,92.04,,
41898,95.42,,
41888,94.32,,
41907,92.88,,
41185,185.8,,
41929,114.17,,
41809,146.58,,
41617,231.642,,
40836,256.5,,
41162,83.88,,
41635,146.352,,
41142,99.588,,
41305,75.48,,
41825,158.736,,
41371,99.3,,
41926,167.4,,
41946,126.96,,
41531,64,,
41977,74.208,,
40912,97.92,,
41565,85.5,,
41498,275.13,,
41222,117.126,,
41580,445.5,,
40838,93.888,,
41892,99.87,,
41395,48.6,,
41577,97.56,,
41898,144.2,,
40722,246.9,,
41214,84.9,,
41408,193.68,,
41768,169.44,,
41976,242.352,,
41039,36.784,,
41898,300.904,,
41442,91.475,,
41267,297.09,,
41738,121.84,,
41561,81.84,,
42004,135.48,,
41576,97.56,,
41304,188.76,,
41436,123.66,,
41611,133.29,,
41968,82.5,,
41942,42.84,,
41857,1113.264,,
40990,129.568,,
40846,115.74,,
41729,77.52,,
41914,168.2,,
40900,32.576,,
41795,184.76,,
40872,52.72,,
41614,118.2,,
40854,227.82,,
41788,190.296,,
41222,109.62,,
41806,145.557,,
41600,95.64,,
41902,95.616,,
41782,136.5,,
40610,124.146,,
41485,93.42,,
40970,136.38,,
41213,54.9,,
41052,62.72,,
40733,133.392,,
41935,88.68,,
41786,78.246,,
41572,80.46,,
41439,244.26,,
41693,34.101,,
41962,169.68,,
41173,85.3,,
41412,65.17,,
40719,71.632,,
41961,239.96,,
41898,184.752,,
41873,237.096,,
41626,82.32,,
41500,141.33,,
41240,93.84,,
41211,105.952,,
41864,166.92,,
41596,291,,
41533,192.375,,
41078,119.799,,
40669,107.94,,
41543,120.96,,
40767,68.892,,
41786,186,,
41311,134.91,,
40753,43.08,,
41237,96.84,,
41330,161.16,,
41179,55.5,,
41664,144.9,,
41473,162.64,,
41088,140.75,,
41746,115.89,,
40897,103.92,,
40777,224.82,,
41946,117.504,,
41522,88.3,,
41387,88.3,,
41487,57.3,,
41801,172.53,,
40841,78.84,,
41800,93.195,,
41898,94.38,,
40873,54.18,,
40651,57.528,,
40782,275.16,,
40821,53.9325,,
41275,94.98,,
41591,85.14,,
40952,152.118,,
41510,130.56,,
41682,88.776,,
40729,180.96,,
41689,109.53,,
40833,119.976,,
40837,194.7,,
41823,178.5,,
41397,96.256,,
41191,68.6,,
41072,158.6,,
41561,154.8,,
41499,123.93,,
41355,101.4135,,
41726,62.04,,
41977,70.308,,
41208,99.198,,
41713,128.9025,,
41432,163.3275,,
41971,169.56,,
41855,101.46,,
41072,66.48,,
41575,177.75,,
41332,67.92,,
41540,61.86,,
40635,177.68,,
41614,142.68,,
41625,124.416,,
41447,98.64,,
41963,64.8,,
42003,167.58,,
41239,137.44,,
41537,35.28,,
40714,80.1,,
41086,149.931,,
41992,118.32,,
41180,145.719,,
41542,155.372,,
41344,176.784,,
41753,155.34,,
41589,67.71,,
41852,36.792,,
41793,88.86,,
41794,107.82,,
40868,107.48,,
40882,78.8,,
40813,135.54,,
41757,137.16,,
41228,54.513,,
41557,140.436,,
41337,291.78,,
41682,186.786,,
41306,201.123,,
41080,257.64,,
41712,174.3,,
41611,60.75,,
41614,45,,
41614,49.6,,
40784,154.08,,
41647,95.28,,
40856,187.839,,
40707,73.35,,
41569,94.875,,
41337,101.412,,
41205,145.2168,,
41970,205.7286,,
41233,141.552,,
41145,214.656,,
40646,96.12,,
41440,169.28,,
41429,128,,
41026,121.5,,
41598,206.16,,
41592,104.16,,
41760,101.4,,
41991,131.49,,
41597,163.68,,
40848,147.96,,
41129,68.526,,
41534,324.48,,
41515,156.3728,,
41346,145.356,,
40959,200.04,,
41473,61.71,,
40714,52.86,,
41344,160,,
41813,83.016,,
41916,171.36,,
41493,79.11,,
40991,134.1,,
41589,195.39,,
41576,61.56,,
41991,155.04,,
41031,162.6093,,
41638,120.96,,
41535,157.8,,
41617,103.68,,
40721,223.96,,
40973,99.372,,
40998,114.72,,
41988,151.2,,
41405,56.76,,
40798,173.31268,,
41164,107.44,,
40547,139.77,,
40995,99.12,,
41526,125.82,,
41970,213.136,,
41704,221.16,,
41807,110.28,,
40805,72.567,,
41993,62.28,,
41991,67.36,,
41600,151.56,,
41080,155.34,,
41542,103.2,,
40970,206.712,,
40694,138.69,,
41730,75.04,,
41173,151.2,,
41962,172.98,,
40838,80.46,,
41502,101.88,,
40984,231.9,,
41079,118.713,,
41486,41.13,,
41984,53.91,,
40731,186.462,,
