product_id,stock_quantity,low_stock_threshold
OFF-AR-10004492,18,20
OFF-FA-10004605,47,20
TEC-AC-10002017,69,20
OFF-PA-10002196,109,20
OFF-PA-10003303,13,20
FUR-CH-10000553,55,20
OFF-PA-10000919,88,20
TEC-AC-10001013,109,20
OFF-AR-10001495,64,20
FUR-FU-10003918,82,20
OFF-BI-10002682,69,20
OFF-BI-10003919,120,20
OFF-PA-10003699,72,20
TEC-SAM-10003520,65,20
OFF-PA-10002767,112,20
OFF-BI-10004924,58,20
TEC-AC-10000929,83,20
TEC-AC-10004353,66,20
FUR-HON-10001622,89,20
OFF-STI-10003148,113,20
OFF-EN-10001870,18,20
OFF-PA-10003981,92,20
OFF-ST-10001890,37,20
TEC-AC-10001539,114,20
OFF-AP-10003842,103,20
OFF-FA-10003991,119,20
TEC-PH-10003075,44,20
FUR-FU-10000308,117,20
OFF-PA-10001357,59,20
FUR-NOV-10002939,102,20
TEC-BEL-10001391,95,20
FUR-DEF-10000720,63,20
OFF-BI-10004220,53,20
OFF-SU-10000822,77,20
TEC-PH-10001014,100,20
OFF-AR-10003012,108,20
FUR-CH-10001270,95,20
TEC-NOK-10003560,77,20
OFF-CUI-10003670,59,20
OFF-PA-10002925,6,20
OFF-BI-10001183,18,20
OFF-SU-10000294,117,20
OFF-SU-10002152,121,20
OFF-SU-10002344,58,20
TEC-PH-10004093,45,20
FUR-FU-10002485,89,20
OFF-ST-10000028,62,20
OFF-EN-10002372,103,20
OFF-ST-10001050,97,20
FUR-FU-10004704,93,20
OFF-AP-10003217,39,20
OFF-EN-10003055,85,20
TEC-AC-10000244,55,20
OFF-ST-10004377,46,20
OFF-SU-10001992,84,20
FUR-FU-10001366,38,20
TEC-PH-10002564,76,20
OFF-ST-10001631,118,20
OFF-ST-10004496,72,20
OFF-PA-10004530,59,20
OFF-ST-10002574,16,20
FUR-BO-10003438,109,20
TEC-PH-10001329,66,20
TEC-AC-10003103,45,20
OFF-EN-10003858,95,20
OFF-PA-10004946,52,20
TEC-PH-10001819,61,20
OFF-PA-10002960,89,20
OFF-ACM-10003715,88,20
OFF-EN-10003728,116,20
OFF-ST-10002539,121,20
OFF-ST-10002759,109,20
FUR-FU-10001169,55,20
OFF-ST-10004464,78,20
OFF-SU-10002412,7,20
FUR-CH-10003180,121,20
OFF-PA-10002966,75,20
FUR-CH-10003706,93,20
OFF-FA-10004310,123,20
FUR-FU-10000907,88,20
OFF-SU-10000810,12,20
FUR-FU-10003325,56,20
OFF-SU-10002566,117,20
TEC-AC-10001705,99,20
OFF-AR-10001068,98,20
OFF-PA-10004930,105,20
FUR-FU-10001986,38,20
OFF-AR-10001953,99,20
OFF-EN-10003567,49,20
OFF-AR-10002605,110,20
FUR-CH-10004054,56,20
OFF-PA-10001086,120,20
OFF-BI-10002061,81,20
TEC-OKI-10000794,115,20
FUR-CH-10001914,80,20
TEC-AC-10001756,48,20
OFF-ST-10002172,84,20
TEC-PH-10001433,54,20
OFF-SAN-10004706,84,20
TEC-AC-10001735,67,20
OFF-EN-10002491,9,20
OFF-EN-10004518,93,20
FUR-FU-10003384,77,20
TEC-PH-10000494,113,20
OFF-EN-10004150,46,20
TEC-AC-10001402,74,20
OFF-PA-10001497,54,20
FUR-FU-10003651,72,20
OFF-FA-10001800,37,20
OFF-EN-10003463,14,20
OFF-AR-10003536,90,20
FUR-FU-10003039,124,20
OFF-XER-10004519,47,20
TEC-CO-10001450,111,20
OFF-PA-10003395,100,20
TEC-PH-10001304,71,20
OFF-BI-10002459,83,20
FUR-FU-10000972,100,20
TEC-CO-10003362,70,20
OFF-SU-10001343,88,20
OFF-BIC-10003841,12,20
OFF-ELD-10002297,109,20
FUR-FU-10001667,106,20
OFF-LA-10001915,74,20
OFF-ST-10001478,77,20
OFF-AR-10000283,56,20
OFF-LA-10003444,54,20
OFF-AP-10004487,42,20
OFF-PA-10000740,63,20
OFF-STI-10001957,74,20
OFF-AP-10002753,124,20
OFF-FA-10000790,64,20
OFF-EN-10000694,115,20
FUR-CH-10004506,118,20
TEC-AC-10002014,89,20
FUR-FU-10004712,50,20
TEC-PH-10002121,80,20
OFF-AR-10003021,96,20
OFF-FA-10001086,41,20
FUR-BO-10001580,114,20
OFF-PA-10003805,15,20
OFF-PA-10004243,93,20
OFF-ST-10003282,90,20
TEC-AC-10003047,82,20
OFF-BI-10003774,13,20
OFF-BI-10004666,87,20
OFF-PA-10002930,121,20
OFF-EN-10002986,122,20
TEC-MOT-10001342,107,20
FUR-TEN-10003552,69,20
FUR-ADV-10004159,85,20
TEC-BEL-10004386,118,20
TEC-CO-10002657,71,20
OFF-LA-10001471,115,20
FUR-BO-10001483,91,20
OFF-FA-10001783,42,20
OFF-SU-10003515,113,20
FUR-CH-10003512,54,20
OFF-PA-10000476,87,20
OFF-SU-10004784,46,20
OFF-PA-10001461,3,20
TEC-SHA-10002034,51,20
OFF-FA-10001030,98,20
OFF-LA-10004964,76,20
OFF-EN-10003103,63,20
OFF-PA-10004187,53,20
FUR-HAR-10000100,45,20
FUR-HAR-10002632,84,20
OFF-SU-10003879,105,20
OFF-SU-10003126,92,20
OFF-AR-10004348,68,20
OFF-ST-10003858,54,20
OFF-BI-10001138,84,20
OFF-ST-10003012,122,20
FUR-CH-10002965,44,20
FUR-ADV-10000571,66,20
OFF-BI-10001089,86,20
FUR-FU-10000072,49,20
OFF-ST-10001648,118,20
OFF-EN-10004462,5,20
FUR-CH-10003822,7,20
FUR-FU-10000647,74,20
OFF-ST-10004432,106,20
TEC-AC-10000023,74,20
TEC-PAN-10002583,90,20
TEC-AC-10003052,57,20
TEC-MA-10000327,45,20
OFF-EN-10001449,98,20
FUR-FU-10003052,42,20
TEC-AC-10002833,90,20
OFF-FA-10002617,94,20
FUR-HAR-10000441,44,20
OFF-HON-10000278,73,20
OFF-AR-10001192,62,20
TEC-MA-10002779,83,20
FUR-FU-10004960,70,20
OFF-EAT-10004979,47,20
FUR-ADV-10000183,70,20
OFF-PA-10004411,60,20
OFF-AP-10001682,120,20
TEC-AC-10000097,6,20
OFF-LA-10003851,116,20
OFF-SU-10003535,98,20
OFF-AR-10003774,72,20
TEC-AC-10003063,122,20
FUR-BO-10001337,121,20
OFF-PA-10003302,56,20
OFF-EN-10003673,36,20
TEC-AC-10001639,65,20
FUR-FU-10000657,45,20
OFF-SU-10000289,80,20
TEC-SAN-10004215,96,20
OFF-ELI-10004597,103,20
OFF-AR-10002882,98,20
FUR-CH-10004387,8,20
TEC-AC-10003920,44,20
OFF-EN-10000835,74,20
FUR-CH-10000852,58,20
TEC-MA-10003698,78,20
OFF-LA-10000590,94,20
OFF-AR-10001862,16,20
OFF-AR-10001773,121,20
TEC-AC-10004566,51,20
FUR-CH-10001191,99,20
FUR-RUB-10004420,91,20
OFF-AR-10001879,89,20
FUR-FU-10004509,87,20
OFF-PA-10002394,90,20
FUR-CH-10002880,43,20
OFF-PA-10001033,56,20
OFF-AP-10000240,47,20
OFF-PA-10000393,123,20
FUR-FU-10001640,82,20
TEC-PH-10004272,52,20
OFF-EN-10002936,110,20
TEC-AC-10004604,74,20
FUR-FU-10004617,51,20
FUR-CH-10003697,49,20
FUR-CH-10003982,49,20
OFF-SU-10002649,113,20
FUR-CH-10004049,17,20
FUR-FU-10003336,73,20
FUR-FU-10000758,47,20
OFF-FIS-10004915,115,20
TEC-AC-10003548,66,20
OFF-AR-10003766,43,20
FUR-CH-10000996,74,20
OFF-FA-10002453,54,20
OFF-SU-10003582,124,20
FUR-FU-10004236,13,20
TEC-AC-10004054,119,20
FUR-CH-10000422,116,20
OFF-PA-10001712,111,20
TEC-SAN-10004027,114,20
TEC-ENE-10002254,107,20
OFF-AR-10003005,97,20
TEC-MA-10004822,110,20
OFF-PA-10001790,78,20
OFF-EAT-10002068,72,20
OFF-EN-10003111,117,20
TEC-AC-10004801,14,20
FUR-CH-10003559,105,20
TEC-PH-10000070,82,20
TEC-PH-10001699,52,20
OFF-CUI-10002314,50,20
OFF-SME-10004926,89,20
OFF-SAN-10001114,73,20
FUR-CH-10002542,102,20
OFF-LA-10002805,93,20
OFF-AR-10001759,123,20
TEC-MA-10004059,96,20
OFF-AR-10000179,47,20
TEC-PH-10003092,115,20
FUR-TA-10001520,40,20
TEC-MEM-10000312,117,20
OFF-SU-10001578,111,20
OFF-BI-10000340,94,20
OFF-GRE-10002738,124,20
TEC-SAM-10001935,48,20
OFF-ST-10002685,88,20
OFF-EN-10003544,6,20
TEC-AC-10001728,73,20
OFF-FA-10001698,106,20
OFF-EN-10004503,59,20
OFF-EN-10002757,15,20
OFF-AR-10002256,66,20
OFF-PA-10002764,93,20
TEC-HP -10004012,97,20
FUR-FU-10004915,72,20
OFF-BI-10000029,87,20
FUR-FU-10000481,101,20
OFF-PA-10004761,62,20
TEC-AC-10000494,37,20
OFF-PA-10003350,114,20
OFF-EN-10001029,56,20
TEC-AC-10001542,72,20
TEC-AC-10004396,106,20
OFF-PA-10001001,106,20
FUR-ADV-10002632,96,20
OFF-HAM-10002455,91,20
TEC-NOK-10003034,8,20
OFF-ENE-10002104,112,20
OFF-BI-10003579,66,20
OFF-PA-10004849,44,20
OFF-SU-10003474,37,20
OFF-ST-10002659,93,20
TEC-MA-10002471,110,20
OFF-BI-10004179,83,20
TEC-MA-10002981,93,20
TEC-AC-10000158,65,20
FUR-FU-10000620,103,20
FUR-BO-10000684,96,20
OFF-BI-10002734,86,20
OFF-EN-10002002,123,20
FUR-CH-10000225,75,20
FUR-FU-10004091,65,20
FUR-IKE-10003262,119,20
TEC-STA-10001232,118,20
TEC-MA-10001302,56,20
FUR-FU-10001317,6,20
TEC-AC-10001076,15,20
TEC-CO-10002998,79,20
OFF-PA-10003994,76,20
OFF-AR-10000539,83,20
FUR-CH-10004089,54,20
OFF-AR-10004552,111,20
FUR-FU-10001979,115,20
OFF-BRE-10004310,88,20
FUR-TEN-10002448,70,20
OFF-KRA-10004192,35,20
FUR-FU-10003297,49,20
OFF-ST-10003750,111,20
OFF-AR-10003245,51,20
FUR-CH-10001043,58,20
OFF-PA-10003878,92,20
OFF-AR-10000054,106,20
TEC-AC-10003217,57,20
TEC-MA-10004975,80,20
OFF-PA-10000062,106,20
FUR-BO-10002471,42,20
OFF-LA-10002323,13,20
OFF-LA-10001188,124,20
OFF-FA-10003437,93,20
OFF-AR-10002747,47,20
FUR-FU-10002250,73,20
OFF-ELD-10002199,62,20
TEC-BRO-10002103,123,20
OFF-CAM-10004338,95,20
OFF-PA-10000756,50,20
OFF-SU-10002785,36,20
TEC-AC-10002130,116,20
OFF-FA-10003668,51,20
OFF-STO-10002803,64,20
OFF-KIT-10003938,47,20
TEC-CAN-10004166,18,20
OFF-EN-10002396,116,20
OFF-EN-10003731,47,20
OFF-SU-10001879,77,20
OFF-AR-10004739,119,20
FUR-FU-10000496,55,20
OFF-FA-10002597,18,20
TEC-PAN-10000878,89,20
OFF-KRA-10004876,115,20
OFF-PA-10001115,74,20
OFF-FA-10002353,117,20
OFF-BI-10001820,49,20
OFF-EN-10002119,107,20
OFF-EN-10002592,86,20
TEC-AC-10001772,108,20
OFF-CUI-10003923,87,20
FUR-NOV-10004563,121,20
FUR-CH-10002882,86,20
TEC-MA-10000946,64,20
OFF-PA-10001858,67,20
OFF-AP-10001882,91,20
OFF-PA-10002585,86,20
FUR-FU-10000448,43,20
FUR-HON-10002599,88,20
OFF-ST-10000711,35,20
FUR-CH-10001282,78,20
OFF-FA-10001348,5,20
FUR-FU-10003552,109,20
TEC-PH-10000439,114,20
OFF-AP-10000390,43,20
TEC-STA-10000546,66,20
OFF-FEL-10003785,49,20
FUR-SAU-10003188,46,20
TEC-APP-10002310,112,20
OFF-FA-10003930,91,20
OFF-PA-10000453,10,20
FUR-FU-10002305,106,20
OFF-SU-10001689,61,20
OFF-AR-10001645,96,20
TEC-AC-10001956,46,20
TEC-AC-10004429,99,20
TEC-AC-10000431,76,20
OFF-EN-10003936,96,20
OFF-PA-10002477,45,20
OFF-ST-10004583,77,20
OFF-AR-10002847,51,20
OFF-SU-10001406,3,20
TEC-SAN-10000260,66,20
OFF-ROG-10000566,119,20
FUR-CH-10004194,119,20
FUR-FU-10000516,74,20
TEC-AC-10001908,57,20
FUR-FU-10001588,90,20
TEC-AC-10002473,40,20
OFF-ACM-10004669,120,20
TEC-LOG-10003254,84,20
FUR-BO-10000148,71,20
OFF-LA-10001831,98,20
OFF-PA-10000301,88,20
OFF-PA-10003338,106,20
OFF-FA-10002011,83,20
OFF-PA-10004151,45,20
FUR-FU-10002508,122,20
TEC-MOT-10002372,83,20
OFF-EN-10001647,55,20
TEC-PH-10002623,100,20
OFF-LA-10000157,17,20
OFF-ST-10004280,117,20
OFF-AP-10004980,62,20
OFF-PA-10003591,51,20
OFF-AR-10003247,8,20
OFF-SU-10003509,53,20
FUR-CH-10000603,90,20
OFF-SU-10000618,62,20
TEC-AC-10004812,100,20
OFF-EN-10002465,72,20
FUR-CH-10003248,71,20
OFF-SU-10001308,102,20
OFF-SU-10000496,120,20
FUR-CH-10003580,124,20
OFF-AR-10004344,83,20
OFF-PA-10001125,77,20
FUR-TEN-10004388,70,20
FUR-RUB-10001310,92,20
OFF-FA-10001128,47,20
OFF-ST-10003997,86,20
FUR-CH-10000788,12,20
TEC-CO-10001968,66,20
OFF-EN-10004649,115,20
OFF-FA-10000191,94,20
OFF-AR-10000467,117,20
OFF-EN-10003933,92,20
FUR-CH-10002288,90,20
FUR-FU-10002813,62,20
OFF-BI-10003876,35,20
TEC-PH-10002890,76,20
TEC-HP -10002095,116,20
OFF-SME-10004370,82,20
OFF-AR-10003630,74,20
FUR-FU-10002459,97,20
OFF-ST-10000798,110,20
OFF-ST-10002205,106,20
OFF-ELI-10003732,122,20
FUR-FU-10001711,114,20
TEC-PH-10001651,38,20
TEC-MA-10002149,8,20
OFF-FA-10000349,14,20
OFF-SU-10001731,61,20
OFF-ST-10000736,43,20
OFF-PA-10001370,50,20
OFF-AR-10004486,90,20
OFF-ST-10002119,110,20
OFF-PA-10002606,65,20
FUR-SAF-10003540,122,20
FUR-NOV-10000283,48,20
TEC-KON-10001017,59,20
OFF-PA-10003039,68,20
OFF-EN-10004404,101,20
OFF-SU-10000695,58,20
OFF-PA-10003499,107,20
FUR-CH-10000258,60,20
OFF-PA-10004379,54,20
OFF-ST-10001186,98,20
OFF-EN-10002679,44,20
OFF-LA-10003674,117,20
OFF-FA-10002900,101,20
OFF-PA-10001952,10,20
OFF-ST-10003123,39,20
TEC-SHA-10002696,101,20
OFF-STI-10003234,92,20
OFF-SU-10003801,61,20
FUR-CH-10003362,114,20
OFF-PA-10001531,49,20
OFF-BI-10002627,69,20
OFF-AR-10004918,110,20
TEC-SAN-10002477,87,20
TEC-BRO-10003986,78,20
OFF-AP-10003079,60,20
FUR-FU-10001078,81,20
OFF-AR-10001132,68,20
FUR-CH-10004913,9,20
OFF-HAM-10001387,84,20
TEC-HEW-10000365,118,20
OFF-STA-10001968,46,20
OFF-AR-10003989,121,20
OFF-FA-10002071,38,20
OFF-LA-10000471,9,20
OFF-PA-10002581,82,20
FUR-FU-10003623,89,20
OFF-AP-10001205,35,20
OFF-BI-10002133,123,20
TEC-BEL-10002678,100,20
OFF-ENE-10003274,64,20
OFF-HAM-10001712,37,20
TEC-HEW-10004652,55,20
TEC-AC-10003964,123,20
TEC-MA-10003332,118,20
OFF-SU-10003556,83,20
OFF-BI-10004741,120,20
OFF-FA-10000059,119,20
TEC-AC-10002323,96,20
OFF-EN-10003628,72,20
OFF-AR-10003096,49,20
OFF-ST-10001743,86,20
OFF-PA-10000167,113,20
OFF-BI-10003091,80,20
OFF-GLO-10002315,11,20
OFF-FA-10004374,55,20
TEC-AC-10004620,122,20
OFF-AR-10004362,39,20
TEC-AC-10002581,104,20
OFF-PA-10001720,81,20
TEC-CO-10001726,121,20
OFF-PA-10003232,102,20
TEC-CO-10001222,52,20
FUR-CH-10002940,7,20
OFF-PA-10001450,120,20
TEC-SAM-10003493,57,20
OFF-ST-10000718,98,20
OFF-FA-10003531,101,20
TEC-AC-10002243,74,20
OFF-AP-10000304,44,20
TEC-ENE-10004520,123,20
FUR-ELD-10004515,86,20
FUR-CH-10004755,106,20
TEC-AC-10001172,109,20
OFF-EN-10001202,15,20
OFF-EN-10004977,98,20
FUR-FU-10004995,39,20
OFF-BI-10000359,87,20
TEC-AC-10003590,89,20
OFF-ST-10004946,71,20
TEC-OKI-10004735,90,20
OFF-AR-10002650,93,20
FUR-CH-10004547,103,20
FUR-FU-10000975,107,20
TEC-PH-10004578,93,20
OFF-EN-10000938,36,20
FUR-FU-10003276,99,20
OFF-AR-10004260,94,20
TEC-PH-10002867,85,20
TEC-PH-10001602,64,20
FUR-FU-10003447,45,20
OFF-BI-10001049,110,20
OFF-BI-10001575,73,20
TEC-EPS-10001473,124,20
OFF-BRE-10001343,15,20
TEC-AC-10003970,106,20
FUR-CH-10000667,97,20
OFF-AR-10000409,98,20
OFF-BI-10004376,15,20
OFF-AP-10002191,88,20
TEC-NOK-10001282,107,20
FUR-CH-10001819,92,20
OFF-SU-10002466,119,20
FUR-FU-10002104,90,20
FUR-FU-10001452,68,20
OFF-PA-10004337,65,20
TEC-PH-10001527,86,20
FUR-CH-10003298,123,20
OFF-EAT-10003702,110,20
TEC-LOG-10000546,35,20
OFF-SAN-10001542,89,20
OFF-BI-10004969,56,20
FUR-CH-10000745,74,20
OFF-BI-10004986,35,20
OFF-SU-10004077,3,20
FUR-BO-10001369,97,20
TEC-AC-10003690,88,20
OFF-AR-10000785,76,20
FUR-FU-10000735,55,20
OFF-PA-10002611,113,20
OFF-AP-10000692,115,20
FUR-IKE-10000619,56,20
TEC-ENE-10003090,72,20
OFF-BI-10002465,114,20
OFF-AR-10001598,42,20
OFF-PA-10000705,96,20
FUR-TA-10000304,81,20
OFF-FA-10002790,51,20
OFF-AR-10004748,51,20
TEC-PH-10004833,124,20
OFF-FA-10000067,47,20
TEC-PH-10004188,51,20
OFF-BI-10003372,72,20
OFF-EN-10004870,3,20
OFF-ST-10004060,18,20
OFF-EN-10003737,112,20
FUR-CH-10004306,79,20
OFF-EN-10004473,40,20
OFF-BI-10004181,69,20
TEC-MEM-10000178,48,20
OFF-FA-10000447,106,20
OFF-PA-10004835,95,20
OFF-AR-10003684,49,20
OFF-SU-10004514,88,20
OFF-PA-10002421,61,20
TEC-BEL-10000681,47,20
FUR-FU-10004596,65,20
OFF-ST-10003344,69,20
OFF-LA-10001549,94,20
OFF-FIS-10001591,40,20
OFF-EAT-10004036,103,20
TEC-BRO-10002579,120,20
OFF-FIS-10004155,92,20
OFF-KLE-10000050,83,20
TEC-KON-10003726,9,20
OFF-EN-10003675,123,20
OFF-FA-10000856,68,20
OFF-BI-10001744,60,20
FUR-CH-10002961,81,20
TEC-SAM-10003538,39,20
TEC-PAN-10002454,124,20
OFF-AR-10001777,54,20
OFF-ST-10001999,40,20
OFF-AR-10003228,104,20
OFF-PA-10000806,93,20
OFF-ST-10001627,98,20
FUR-ADV-10000108,52,20
OFF-ST-10000127,38,20
OFF-EN-10004744,3,20
OFF-AR-10001074,48,20
OFF-LA-10002770,112,20
TEC-PH-10001300,47,20
TEC-AC-10001284,41,20
TEC-OKI-10000592,78,20
OFF-SU-10002402,9,20
TEC-PH-10004237,49,20
TEC-CO-10003370,53,20
OFF-ST-10004368,97,20
OFF-ST-10004793,69,20
OFF-SU-10002653,115,20
FUR-FU-10004780,69,20
OFF-SU-10004008,53,20
OFF-PA-10000721,54,20
OFF-EN-10003920,69,20
OFF-BI-10002711,66,20
FUR-TEN-10000377,82,20
TEC-AC-10003927,78,20
OFF-EN-10002674,58,20
OFF-SU-10004818,95,20
OFF-FA-10002728,51,20
OFF-ST-10000892,105,20
FUR-FU-10004090,84,20
OFF-SU-10004884,99,20
FUR-FU-10003268,66,20
TEC-KON-10003116,6,20
TEC-AC-10002749,47,20
OFF-BI-10002727,104,20
FUR-CH-10003062,92,20
OFF-LA-10000341,48,20
OFF-EN-10000645,71,20
FUR-OFF-10002511,113,20
FUR-CH-10000136,102,20
OFF-BI-10002190,74,20
FUR-CH-10002938,13,20
OFF-SU-10003191,114,20
OFF-PA-10001289,50,20
TEC-BEL-10001971,96,20
TEC-LOG-10002218,38,20
OFF-ELI-10002935,79,20
TEC-AC-10001407,124,20
OFF-ST-10000423,62,20
FUR-CH-10003195,100,20
OFF-EN-10002816,65,20
FUR-CH-10000105,37,20
OFF-PA-10002842,8,20
OFF-SU-10000707,42,20
OFF-AR-10000465,58,20
OFF-BI-10001543,49,20
OFF-LA-10003498,77,20
FUR-FU-10000747,65,20
OFF-CAM-10004790,107,20
TEC-EPS-10004171,79,20
FUR-TEN-10002418,100,20
FUR-FU-10003112,42,20
TEC-PH-10001846,105,20
OFF-SU-10003758,91,20
OFF-PA-10003875,114,20
OFF-BI-10001058,64,20
OFF-ST-10003088,108,20
OFF-ST-10004897,52,20
TEC-EPS-10004328,103,20
TEC-AC-10000883,73,20
OFF-PA-10000644,94,20
OFF-AR-10003691,77,20
OFF-SU-10004480,16,20
OFF-PA-10002338,79,20
OFF-PA-10002918,57,20
OFF-SU-10000171,103,20
OFF-PA-10003784,16,20
OFF-ST-10000777,40,20
OFF-KLE-10002340,90,20
TEC-HEW-10001074,38,20
OFF-EN-10002015,57,20
OFF-PA-10000344,40,20
OFF-EN-10000056,66,20
TEC-AC-10004568,52,20
OFF-PA-10000108,49,20
OFF-SU-10001125,74,20
FUR-FU-10004096,107,20
OFF-EN-10001882,108,20
OFF-BI-10003963,118,20
OFF-STI-10001955,40,20
OFF-PA-10003911,97,20
OFF-ST-10002670,101,20
OFF-SU-10004899,12,20
TEC-AC-10000284,45,20
OFF-ST-10004804,77,20
FUR-CH-10002017,51,20
FUR-ELD-10000963,38,20
OFF-GRE-10002561,97,20
FUR-DEF-10000065,102,20
OFF-BI-10000813,115,20
OFF-PA-10003571,75,20
OFF-EAT-10000854,117,20
FUR-CH-10003448,39,20
TEC-AC-10002901,66,20
FUR-CH-10000727,120,20
OFF-AR-10002902,104,20
OFF-AR-10001479,69,20
OFF-BI-10004185,56,20
OFF-JIF-10000375,99,20
FUR-FU-10001436,118,20
OFF-EN-10000890,56,20
OFF-EN-10004597,18,20
OFF-PA-10001236,9,20
TEC-PH-10001845,45,20
TEC-PH-10002350,111,20
OFF-AME-10004651,37,20
OFF-SU-10003137,43,20
OFF-EN-10000025,94,20
OFF-AR-10003450,110,20
OFF-AR-10000399,121,20
TEC-CO-10000269,48,20
OFF-PA-10000383,52,20
OFF-AP-10000382,107,20
OFF-GLO-10003496,57,20
OFF-AME-10001179,108,20
OFF-BIN-10000170,117,20
OFF-JIF-10003677,81,20
FUR-FU-10004998,103,20
OFF-ELI-10004427,81,20
FUR-DEF-10004141,121,20
OFF-BI-10003952,64,20
OFF-AP-10000261,59,20
TEC-CO-10004147,14,20
OFF-SU-10003259,59,20
OFF-FA-10003378,108,20
OFF-EN-10003520,112,20
OFF-EN-10003425,92,20
FUR-CH-10001658,75,20
FUR-CH-10004783,59,20
OFF-AR-10003446,112,20
OFF-LA-10000220,82,20
TEC-AC-10003133,44,20
OFF-PA-10001457,109,20
FUR-CH-10002304,45,20
FUR-HAR-10001144,119,20
TEC-PH-10002755,55,20
OFF-ST-10004367,8,20
OFF-LA-10003610,79,20
TEC-AC-10000221,41,20
FUR-CH-10004754,115,20
OFF-AR-10001338,98,20
TEC-AC-10004849,98,20
OFF-SU-10001813,4,20
OFF-PA-10001421,110,20
TEC-AC-10001553,76,20
FUR-RUB-10004285,116,20
TEC-KON-10002482,88,20
OFF-AR-10004772,109,20
OFF-FA-10003415,50,20
OFF-BI-10003031,52,20
OFF-SU-10000954,93,20
OFF-FA-10003838,124,20
FUR-CH-10003396,50,20
FUR-DAN-10002846,40,20
FUR-TEN-10003879,91,20
OFF-ROG-10001399,81,20
OFF-CAM-10002625,82,20
TEC-STA-10003925,76,20
FUR-FU-10004464,110,20
OFF-SU-10001573,94,20
OFF-LA-10000483,111,20
TEC-PH-10000576,38,20
OFF-AR-10004691,9,20
TEC-SAN-10000740,36,20
OFF-FIS-10004882,124,20
OFF-BI-10001504,93,20
OFF-PA-10004998,61,20
OFF-EN-10004988,61,20
TEC-AC-10002530,113,20
OFF-AR-10002897,106,20
OFF-EN-10000328,41,20
FUR-CH-10001262,17,20
OFF-ST-10001335,80,20
OFF-AR-10000584,97,20
OFF-AR-10000319,46,20
OFF-BI-10001266,47,20
OFF-AR-10004648,77,20
OFF-PA-10000300,51,20
FUR-FU-10000159,97,20
TEC-AC-10003400,115,20
OFF-ST-10001172,70,20
FUR-CH-10000233,119,20
OFF-PA-10002522,10,20
TEC-CO-10001560,103,20
OFF-ST-10004326,124,20
OFF-FA-10000520,114,20
OFF-SU-10004872,70,20
FUR-FU-10004283,62,20
OFF-FA-10003685,81,20
OFF-BI-10001407,110,20
TEC-AC-10000892,64,20
OFF-EN-10001047,57,20
FUR-FU-10001480,50,20
OFF-BI-10002511,48,20
OFF-EN-10003392,108,20
OFF-PA-10003449,105,20
OFF-AR-10001117,86,20
OFF-ST-10000142,71,20
TEC-OKI-10001454,63,20
FUR-FU-10003419,101,20
OFF-AP-10001847,49,20
TEC-PH-10003875,81,20
OFF-AP-10003266,16,20
TEC-STA-10002650,86,20
OFF-SU-10001515,53,20
OFF-ST-10000836,111,20
OFF-SU-10003040,12,20
FUR-TA-10002482,55,20
OFF-LA-10004487,98,20
OFF-AR-10002513,71,20
OFF-FA-10000670,61,20
OFF-AR-10001518,89,20
TEC-AC-10000057,63,20
TEC-SAM-10000779,54,20
OFF-ELD-10000151,59,20
OFF-FIS-10001549,104,20
FUR-BUS-10003368,97,20
OFF-BI-10003162,70,20
TEC-AC-10004241,36,20
OFF-AR-10002111,56,20
OFF-ST-10003455,50,20
FUR-FU-10000755,52,20
TEC-AC-10003289,7,20
OFF-BI-10004446,88,20
OFF-PA-10001722,64,20
OFF-EN-10001162,79,20
OFF-AP-10003914,53,20
OFF-PA-10004039,121,20
TEC-LOG-10001629,68,20
FUR-SAF-10001870,47,20
FUR-CH-10001130,77,20
TEC-AC-10001564,96,20
OFF-SU-10003209,56,20
OFF-EN-10003431,86,20
OFF-ST-10001858,86,20
OFF-ST-10004857,70,20
OFF-PA-10002373,107,20
OFF-AR-10001615,53,20
OFF-GLO-10000014,72,20
OFF-KRA-10002828,104,20
TEC-AC-10004939,113,20
OFF-LA-10004972,11,20
OFF-FA-10001184,6,20
OFF-PA-10003455,43,20
OFF-PA-10000061,66,20
TEC-AC-10004859,38,20
TEC-PH-10004080,84,20
FUR-ELD-10000301,116,20
TEC-AC-10004975,39,20
OFF-SU-10004658,54,20
FUR-BO-10003199,121,20
OFF-AR-10002800,109,20
OFF-PA-10001944,71,20
OFF-AR-10001030,56,20
OFF-AR-10000706,92,20
TEC-HP -10003345,102,20
FUR-OFF-10001661,78,20
FUR-CH-10004572,68,20
OFF-PA-10004842,111,20
OFF-BI-10001643,76,20
FUR-FU-10004954,43,20
OFF-PA-10004741,41,20
FUR-FU-10004006,6,20
TEC-APP-10004912,53,20
OFF-EN-10003668,65,20
OFF-PA-10001170,69,20
OFF-SU-10003456,91,20
OFF-FA-10004754,119,20
OFF-ST-10001707,95,20
OFF-ST-10004608,65,20
TEC-AC-10001465,117,20
OFF-AP-10002709,87,20
TEC-PH-10000358,66,20
FUR-FU-10002030,100,20
FUR-HON-10001558,93,20
TEC-BEL-10003177,44,20
OFF-SME-10004553,4,20
TEC-AC-10000152,100,20
TEC-MA-10003471,94,20
OFF-PA-10000354,122,20
OFF-EN-10001755,51,20
FUR-FU-10003717,50,20
OFF-EN-10000274,18,20
OFF-ST-10003121,80,20
