store_id,store_name,location
1928,Store_Paraná,"Paraná, Entre Ríos, Argentina"
1929,Store_Canton,"Canton, Michigan, United States"
1930,Store_Guildford,"Guildford, England, United Kingdom"
1931,Store_Ruda_Slaska,"Ruda Slaska, Silesia, Poland"
1932,Store_Six-Fours-les-Plages,"Six-Fours-les-Plages, Provence-Alpes-Côte d'Azur, France"
1933,Store_Murray,"Murray, Kentucky, United States"
1934,Store_Salvador,"Salvador, Bahia, Brazil"
1935,Store_Luton,"Luton, England, United Kingdom"
1936,Store_Cottbus,"Cottbus, Brandenburg, Germany"
1937,Store_Kilwinning,"Kilwinning, Scotland, United Kingdom"
1938,Store_Neijiang,"Neijiang, Sichuan, China"
1939,Store_Shkoder,"Shkoder, Shkodër, Albania"
1940,Store_Abadan,"Abadan, Khuzestan, Iran"
1941,Store_Overland_Park,"Overland Park, Kansas, United States"
1942,Store_Cainta,"Cainta, Calabarzon, Philippines"
1943,Store_Velsen,"Velsen, North Holland, Netherlands"
1944,Store_Ahvaz,"Ahvaz, Khuzestan, Iran"
1945,Store_Lawton,"Lawton, Oklahoma, United States"
1946,Store_Paterson,"Paterson, New Jersey, United States"
1947,Store_Jamnagar,"Jamnagar, Gujarat, India"
1948,Store_Gothenburg,"Gothenburg, Västra Götaland, Sweden"
1949,Store_Durban,"Durban, Kwazulu-natal, South Africa"
1950,Store_Cárdenas,"Cárdenas, Matanzas, Cuba"
1951,Store_Rheine,"Rheine, North Rhine-Westphalia, Germany"
1952,Store_Maracaibo,"Maracaibo, Zulia, Venezuela"
1953,Store_Tourcoing,"Tourcoing, Nord-Pas-de-Calais, France"
1954,Store_Saint_Peters,"Saint Peters, Missouri, United States"
1955,Store_Guanambi,"Guanambi, Bahia, Brazil"
1956,Store_Sukkur,"Sukkur, Sindh, Pakistan"
1957,Store_Firminy,"Firminy, Rhône-Alpes, France"
1958,Store_Las_Rozas_de_Madrid,"Las Rozas de Madrid, Madrid, Spain"
1959,Store_Moradabad,"Moradabad, Uttar Pradesh, India"
1960,Store_Shinyanga,"Shinyanga, Shinyanga, Tanzania"
1961,Store_Chisinau,"Chisinau, Chisinau, Moldova"
1962,Store_Lakewood,"Lakewood, California, United States"
1963,Store_Sakai,"Sakai, Ibaraki, Japan"
1964,Store_Barreiras,"Barreiras, Bahia, Brazil"
1965,Store_Ajaccio,"Ajaccio, Corsica, France"
1966,Store_Meyzieu,"Meyzieu, Rhône-Alpes, France"
1967,Store_Batman,"Batman, Batman, Turkey"
1968,Store_La_Crosse,"La Crosse, Wisconsin, United States"
1969,Store_Bukavu,"Bukavu, South Kivu, Democratic Republic of the Congo"
1970,Store_San_Rafael,"San Rafael, Mendoza, Argentina"
1971,Store_Gorgan,"Gorgan, Golestan, Iran"
1972,Store_Woodstock,"Woodstock, Georgia, United States"
1973,Store_Brescia,"Brescia, Lombardy, Italy"
1974,Store_Heidelberg,"Heidelberg, Baden-Württemberg, Germany"
1975,Store_Haguenau,"Haguenau, Alsace, France"
1976,Store_Jos,"Jos, Plateau, Nigeria"
1977,Store_Punta_Arenas,"Punta Arenas, Magallanes y Antártica Chilena, Chile"
1978,Store_Galway,"Galway, Galway, Ireland"
1979,Store_Wenzhou,"Wenzhou, Zhejiang, China"
1980,Store_Targu_Jiu,"Targu Jiu, Gorj, Romania"
1981,Store_Ingolstadt,"Ingolstadt, Bavaria, Germany"
1982,Store_Wheeling,"Wheeling, West Virginia, United States"
1983,Store_Southaven,"Southaven, Mississippi, United States"
1984,Store_Neiva,"Neiva, Huila, Colombia"
1985,Store_Savigny-le-Temple,"Savigny-le-Temple, Ile-de-France, France"
1986,Store_Tarragona,"Tarragona, Catalonia, Spain"
1987,Store_Pingdingshan,"Pingdingshan, Henan, China"
1988,Store_Canoas,"Canoas, Rio Grande do Sul, Brazil"
1989,Store_Timisoara,"Timisoara, Timis, Romania"
1990,Store_Stralsund,"Stralsund, Mecklenburg-Vorpommern, Germany"
1991,Store_Ceuta,"Ceuta, Ceuta, Spain"
1992,Store_Varna,"Varna, Varna, Bulgaria"
1993,Store_Nevsehir,"Nevsehir, Nevsehir, Turkey"
1994,Store_Guanajuato,"Guanajuato, Guanajuato, Mexico"
1995,Store_Takestan,"Takestan, Qazvin, Iran"
1996,Store_Quilmes,"Quilmes, Provincia de Buenos Aires, Argentina"
1997,Store_Rio_Branco,"Rio Branco, Acre, Brazil"
1998,Store_Salem,"Salem, Oregon, United States"
1999,Store_Delgado,"Delgado, San Salvador, El Salvador"
2000,Store_Bistrita,"Bistrita, Bistrita-Nasaud, Romania"
2001,Store_Angeles_City,"Angeles City, Central Luzon, Philippines"
2002,Store_Gelsenkirchen,"Gelsenkirchen, North Rhine-Westphalia, Germany"
2003,Store_Huancayo,"Huancayo, Junín, Peru"
2004,Store_Vallejo,"Vallejo, California, United States"
2005,Store_Amersfoort,"Amersfoort, Utrecht, Netherlands"
2006,Store_Camarillo,"Camarillo, California, United States"
2007,Store_Linyi,"Linyi, Shandong, China"
2008,Store_Kherson,"Kherson, Kherson, Ukraine"
2009,Store_Girona,"Girona, Catalonia, Spain"
2010,Store_Dorsten,"Dorsten, North Rhine-Westphalia, Germany"
2011,Store_Kirovohrad,"Kirovohrad, Kirovohrad, Ukraine"
2012,Store_Moca,"Moca, Espaillat, Dominican Republic"
2013,Store_Berdyans'k,"Berdyans'k, Zaporizhzhya, Ukraine"
2014,Store_Osasco,"Osasco, São Paulo, Brazil"
2015,Store_Cerignola,"Cerignola, Apulia, Italy"
2016,Store_Borazjan,"Borazjan, Bushehr, Iran"
2017,Store_Wels,"Wels, Upper Austria, Austria"
2018,Store_Mission_Viejo,"Mission Viejo, California, United States"
2019,Store_Berne,"Berne, Bern, Switzerland"
2020,Store_Surubim,"Surubim, Pernambuco, Brazil"
2021,Store_Woodbury,"Woodbury, Minnesota, United States"
2022,Store_Jammu,"Jammu, Jammu and Kashmir, India"
2023,Store_Des_Plaines,"Des Plaines, Illinois, United States"
2024,Store_Man,"Man, Dix-Huit Montagnes, Cote d'Ivoire"
2025,Store_Saint-Malo,"Saint-Malo, Brittany, France"
2026,Store_Ebolowa,"Ebolowa, Sud, Cameroon"
2027,Store_Djougou,"Djougou, Donga, Benin"
2028,Store_Thies_Nones,"Thies Nones, Thies, Senegal"
2029,Store_Pilar,"Pilar, Alagoas, Brazil"
2030,Store_Batna,"Batna, Batna, Algeria"
2031,Store_Roseville,"Roseville, California, United States"
2032,Store_Villenave-d'Ornon,"Villenave-d'Ornon, Aquitaine, France"
2033,Store_Passaic,"Passaic, New Jersey, United States"
2034,Store_Wakefield,"Wakefield, England, United Kingdom"
2035,Store_Norderstedt,"Norderstedt, Schleswig-Holstein, Germany"
2036,Store_Saint-Michel-sur-Orge,"Saint-Michel-sur-Orge, Ile-de-France, France"
2037,Store_Samobor,"Samobor, Zagrebacka, Croatia"
2038,Store_Regina,"Regina, Saskatchewan, Canada"
2039,Store_Changsha,"Changsha, Hunan, China"
2040,Store_Dearborn_Heights,"Dearborn Heights, Michigan, United States"
2041,Store_Twin_Falls,"Twin Falls, Idaho, United States"
2042,Store_Les_Clayes-sous-Bois,"Les Clayes-sous-Bois, Ile-de-France, France"
2043,Store_Yongchuan,"Yongchuan, Chongqing, China"
2044,Store_Melun,"Melun, Ile-de-France, France"
2045,Store_Chemnitz,"Chemnitz, Saxony, Germany"
2046,Store_Rotterdam,"Rotterdam, South Holland, Netherlands"
2047,Store_Koblenz,"Koblenz, Rhineland-Palatinate, Germany"
2048,Store_Binjai,"Binjai, Sumatera Utara, Indonesia"
2049,Store_Yuma,"Yuma, Arizona, United States"
2050,Store_Wadi_as_Sir,"Wadi as Sir, 'Amman, Jordan"
2051,Store_Hagen,"Hagen, North Rhine-Westphalia, Germany"
2052,Store_Zahedan,"Zahedan, Sistan Va Baluchestan, Iran"
2053,Store_Heyuan,"Heyuan, Guangdong, China"
2054,Store_Halesowen,"Halesowen, England, United Kingdom"
2055,Store_Pingnan,"Pingnan, Guangxi, China"
2056,Store_Lubango,"Lubango, Huila, Angola"
2057,Store_Ceyhan,"Ceyhan, Adana, Turkey"
2058,Store_Mount_Pleasant,"Mount Pleasant, South Carolina, United States"
2059,Store_Xingtai,"Xingtai, Hebei, China"
2060,Store_Bandar_Abbas,"Bandar Abbas, Hormozgan, Iran"
2061,Store_Gonaïves,"Gonaïves, Artibonite, Haiti"
2062,Store_Wilmington,"Wilmington, North Carolina, United States"
2063,Store_Chieti,"Chieti, Abruzzi, Italy"
2064,Store_Auxerre,"Auxerre, Burgundy, France"
2065,Store_Rio_Rancho,"Rio Rancho, New Mexico, United States"
2066,Store_Gradignan,"Gradignan, Aquitaine, France"
2067,Store_Trenton,"Trenton, Michigan, United States"
2068,Store_Satu_Mare,"Satu Mare, Satu Mare, Romania"
2069,Store_Badalona,"Badalona, Catalonia, Spain"
2070,Store_Bornova,"Bornova, Izmir, Turkey"
2071,Store_Tripoli,"Tripoli, North Lebanon, Lebanon"
2072,Store_Lincoln,"Lincoln, England, United Kingdom"
2073,Store_Washington,"Washington, England, United Kingdom"
2074,Store_Monroe,"Monroe, Louisiana, United States"
2075,Store_Lake_Forest,"Lake Forest, California, United States"
2076,Store_Winterthur,"Winterthur, Zürich, Switzerland"
2077,Store_Caen,"Caen, Lower Normandy, France"
2078,Store_Araranguá,"Araranguá, Santa Catarina, Brazil"
2079,Store_Frontignan,"Frontignan, Languedoc-Roussillon, France"
2080,Store_Piedras_Negras,"Piedras Negras, Coahuila, Mexico"
2081,Store_Huangshan,"Huangshan, Anhui, China"
2082,Store_Derbent,"Derbent, Dagestan, Russia"
2083,Store_Wheeling,"Wheeling, Illinois, United States"
2084,Store_Ramnicu_Valcea,"Ramnicu Valcea, Valcea, Romania"
2085,Store_Reading,"Reading, Pennsylvania, United States"
2086,Store_Hod_HaSharon,"Hod HaSharon, Central, Israel"
2087,Store_Hesperia,"Hesperia, California, United States"
2088,Store_Kisangani,"Kisangani, Orientale, Democratic Republic of the Congo"
2089,Store_Gladstone,"Gladstone, Queensland, Australia"
2090,Store_Santos,"Santos, São Paulo, Brazil"
2091,Store_Pertuis,"Pertuis, Provence-Alpes-Côte d'Azur, France"
2092,Store_Mont-Saint-Aignan,"Mont-Saint-Aignan, Upper Normandy, France"
2093,Store_Le_Pontet,"Le Pontet, Provence-Alpes-Côte d'Azur, France"
2094,Store_Zhuzhou,"Zhuzhou, Hunan, China"
2095,Store_Colomiers,"Colomiers, Midi-Pyrénées, France"
2096,Store_Cessnock,"Cessnock, New South Wales, Australia"
2097,Store_Nanyang,"Nanyang, Henan, China"
2098,Store_Pasto,"Pasto, Nariño, Colombia"
2099,Store_San_Bernardino,"San Bernardino, California, United States"
2100,Store_Apopka,"Apopka, Florida, United States"
2101,Store_Barika,"Barika, Batna, Algeria"
2102,Store_Fuzhou,"Fuzhou, Fujian, China"
2103,Store_Taytay,"Taytay, Calabarzon, Philippines"
2104,Store_Ermont,"Ermont, Ile-de-France, France"
2105,Store_Zhoukou,"Zhoukou, Henan, China"
2106,Store_Les_Mureaux,"Les Mureaux, Ile-de-France, France"
2107,Store_Quchan,"Quchan, Razavi Khorasan, Iran"
2108,Store_Miramar,"Miramar, Tamaulipas, Mexico"
2109,Store_K'ut'aisi,"K'ut'aisi, Imereti, Georgia"
2110,Store_Cartagena,"Cartagena, Murcia, Spain"
2111,Store_Myslowice,"Myslowice, Silesia, Poland"
2112,Store_Rivne,"Rivne, Rivne, Ukraine"
2113,Store_Emmen,"Emmen, Drenthe, Netherlands"
2114,Store_Chenzhou,"Chenzhou, Hunan, China"
2115,Store_Revere,"Revere, Massachusetts, United States"
2116,Store_Siedlce,"Siedlce, Masovia, Poland"
2117,Store_Shuangyashan,"Shuangyashan, Heilongjiang, China"
2118,Store_Paracatu,"Paracatu, Minas Gerais, Brazil"
2119,Store_Aew?l-li,"Aew?l-li, Jeju, South Korea"
2120,Store_Quibdó,"Quibdó, Chocó, Colombia"
2121,Store_Budënnovsk,"Budënnovsk, Stavropol', Russia"
2122,Store_Burgas,"Burgas, Burgas, Bulgaria"
2123,Store_Zlatoust,"Zlatoust, Chelyabinsk, Russia"
2124,Store_Vitória,"Vitória, Espírito Santo, Brazil"
2125,Store_Jalalabad,"Jalalabad, Nangarhar, Afghanistan"
2126,Store_Sabadell,"Sabadell, Catalonia, Spain"
2127,Store_Presidente_Prudente,"Presidente Prudente, São Paulo, Brazil"
2128,Store_Garoua,"Garoua, Nord, Cameroon"
2129,Store_Kolwezi,"Kolwezi, Katanga, Democratic Republic of the Congo"
2130,Store_San_Fernando,"San Fernando, Andalusía, Spain"
2131,Store_Verviers,"Verviers, Liège, Belgium"
2132,Store_Wichita,"Wichita, Kansas, United States"
2133,Store_Eugene,"Eugene, Oregon, United States"
2134,Store_Saharanpur,"Saharanpur, Uttar Pradesh, India"
2135,Store_Cremona,"Cremona, Lombardy, Italy"
2136,Store_Duque_de_Caxias,"Duque de Caxias, Rio de Janeiro, Brazil"
2137,Store_Warsaw,"Warsaw, Masovia, Poland"
2138,Store_Bakersfield,"Bakersfield, California, United States"
2139,Store_Lajeado,"Lajeado, Rio Grande do Sul, Brazil"
2140,Store_Plzen,"Plzen, Plzen, Czech Republic"
2141,Store_Mazyr,"Mazyr, Homyel', Belarus"
2142,Store_Getafe,"Getafe, Madrid, Spain"
2143,Store_Tongliao,"Tongliao, Inner Mongolia, China"
2144,Store_San_Cristóbal_de_Las_Casas,"San Cristóbal de Las Casas, Chiapas, Mexico"
2145,Store_Mentor,"Mentor, Ohio, United States"
2146,Store_Bursa,"Bursa, Bursa, Turkey"
2147,Store_Gaspar,"Gaspar, Santa Catarina, Brazil"
2148,Store_Daegu,"Daegu, Daegu, South Korea"
2149,Store_Betim,"Betim, Minas Gerais, Brazil"
2150,Store_Goulburn,"Goulburn, New South Wales, Australia"
2151,Store_Rolândia,"Rolândia, Parana, Brazil"
2152,Store_Laohekou,"Laohekou, Hubei, China"
2153,Store_Blackburn,"Blackburn, England, United Kingdom"
2154,Store_Doetinchem,"Doetinchem, Gelderland, Netherlands"
2155,Store_Botosani,"Botosani, Botosani, Romania"
2156,Store_Beni_Suef,"Beni Suef, Bani Suwayf, Egypt"
2157,Store_Tarbes,"Tarbes, Midi-Pyrénées, France"
2158,Store_Modica,"Modica, Sicily, Italy"
2159,Store_Grand_Prairie,"Grand Prairie, Texas, United States"
2160,Store_Manzini,"Manzini, Manzini, Swaziland"
2161,Store_Port_Arthur,"Port Arthur, Texas, United States"
2162,Store_San_Francisco_del_Rincón,"San Francisco del Rincón, Guanajuato, Mexico"
2163,Store_Chatou,"Chatou, Ile-de-France, France"
2164,Store_Akron,"Akron, Ohio, United States"
2165,Store_Novara,"Novara, Piedmont, Italy"
2166,Store_Broomfield,"Broomfield, Colorado, United States"
2167,Store_Capelle_aan_den_IJssel,"Capelle aan den IJssel, South Holland, Netherlands"
2168,Store_Francisco_Morato,"Francisco Morato, São Paulo, Brazil"
2169,Store_Torquay,"Torquay, Queensland, Australia"
2170,Store_Stellenbosch,"Stellenbosch, Western Cape, South Africa"
2171,Store_La_Porte,"La Porte, Indiana, United States"
2172,Store_Bar-le-Duc,"Bar-le-Duc, Lorraine, France"
2173,Store_Jundiaí,"Jundiaí, São Paulo, Brazil"
2174,Store_Cuautitlán,"Cuautitlán, México, Mexico"
2175,Store_Palencia,"Palencia, Castile and León, Spain"
2176,Store_Enugu,"Enugu, Enugu, Nigeria"
2177,Store_Idfu,"Idfu, Aswan, Egypt"
2178,Store_Buffalo_Grove,"Buffalo Grove, Illinois, United States"
2179,Store_Woodstock,"Woodstock, Illinois, United States"
2180,Store_Manzanillo,"Manzanillo, Colima, Mexico"
2181,Store_Recife,"Recife, Pernambuco, Brazil"
2182,Store_Bedford,"Bedford, England, United Kingdom"
2183,Store_Mbinga,"Mbinga, Ruvuma, Tanzania"
2184,Store_Monroe,"Monroe, North Carolina, United States"
2185,Store_Bamenda,"Bamenda, Nord-Ouest, Cameroon"
2186,Store_Heilbronn,"Heilbronn, Baden-Württemberg, Germany"
2187,Store_Puerto_Vallarta,"Puerto Vallarta, Jalisco, Mexico"
2188,Store_Qiqihar,"Qiqihar, Heilongjiang, China"
2189,Store_Sarcelles,"Sarcelles, Ile-de-France, France"
2190,Store_Carvin,"Carvin, Nord-Pas-de-Calais, France"
2191,Store_Latina,"Latina, Lazio, Italy"
2192,Store_Purwokerto,"Purwokerto, Jawa Tengah, Indonesia"
2193,Store_Rochester,"Rochester, Minnesota, United States"
2194,Store_Torre_del_Greco,"Torre del Greco, Campania, Italy"
2195,Store_Diyarbakir,"Diyarbakir, Diyarbakir, Turkey"
2196,Store_Mitry-Mory,"Mitry-Mory, Ile-de-France, France"
2197,Store_Srinagar,"Srinagar, Uttarakhand, India"
2198,Store_Targu_Mures,"Targu Mures, Mures, Romania"
2199,Store_Chaguanas,"Chaguanas, Chaguanas, Trinidad and Tobago"
2200,Store_Utica,"Utica, New York, United States"
2201,Store_Los_Patios,"Los Patios, Norte de Santander, Colombia"
2202,Store_Anápolis,"Anápolis, Goiás, Brazil"
2203,Store_Orlando,"Orlando, Florida, United States"
2204,Store_Bournemouth,"Bournemouth, England, United Kingdom"
2205,Store_Porto_Alegre,"Porto Alegre, Rio Grande do Sul, Brazil"
2206,Store_São_José_dos_Campos,"São José dos Campos, São Paulo, Brazil"
2207,Store_Pico_Rivera,"Pico Rivera, California, United States"
2208,Store_Taiping,"Taiping, Perak, Malaysia"
2209,Store_Andradina,"Andradina, São Paulo, Brazil"
2210,Store_Erfurt,"Erfurt, Thuringia, Germany"
2211,Store_Olympia,"Olympia, Washington, United States"
2212,Store_Vacaville,"Vacaville, California, United States"
2213,Store_Tigard,"Tigard, Oregon, United States"
2214,Store_Stockton,"Stockton, California, United States"
2215,Store_Vratsa,"Vratsa, Vratsa, Bulgaria"
2216,Store_Valle_de_La_Pascua,"Valle de La Pascua, Guárico, Venezuela"
2217,Store_Talavera_de_la_Reina,"Talavera de la Reina, Castile-La Mancha, Spain"
2218,Store_Hempstead,"Hempstead, New York, United States"
2219,Store_Montecatini_Terme,"Montecatini Terme, Tuscany, Italy"
2220,Store_Guayana,"Guayana, Bolivar, Venezuela"
2221,Store_Gladstone,"Gladstone, Missouri, United States"
2222,Store_Yingcheng,"Yingcheng, Hubei, China"
2223,Store_Tuxtla_Gutiérrez,"Tuxtla Gutiérrez, Chiapas, Mexico"
2224,Store_Pasig,"Pasig, National Capital, Philippines"
2225,Store_Pucallpa,"Pucallpa, Ucayali, Peru"
2226,Store_Johnson_City,"Johnson City, Tennessee, United States"
2227,Store_Richmond_Hill,"Richmond Hill, Ontario, Canada"
2228,Store_Capua,"Capua, Campania, Italy"
2229,Store_San_Juan_del_Río,"San Juan del Río, Querétaro, Mexico"
2230,Store_Chincha_Alta,"Chincha Alta, Ica, Peru"
2231,Store_Oceanside,"Oceanside, California, United States"
2232,Store_Sousa,"Sousa, Paraíba, Brazil"
2233,Store_Norwich,"Norwich, England, United Kingdom"
2234,Store_Boscoreale,"Boscoreale, Campania, Italy"
2235,Store_Friedrichshafen,"Friedrichshafen, Baden-Württemberg, Germany"
2236,Store_Namangan,"Namangan, Namangan, Uzbekistan"
2237,Store_Yacuiba,"Yacuiba, Tarija, Bolivia"
2238,Store_La_Pintana,"La Pintana, Santiago, Chile"
2239,Store_Corbeil-Essonnes,"Corbeil-Essonnes, Ile-de-France, France"
2240,Store_Anglet,"Anglet, Aquitaine, France"
2241,Store_Bertoua,"Bertoua, Est, Cameroon"
2242,Store_Teresina,"Teresina, Piauí, Brazil"
2243,Store_El_Progreso,"El Progreso, Yoro, Honduras"
2244,Store_Kikwit,"Kikwit, Bandundu, Democratic Republic of the Congo"
2245,Store_Giyani,"Giyani, Limpopo, South Africa"
2246,Store_Girón,"Girón, Santander, Colombia"
2247,Store_Holon,"Holon, Tel Aviv, Israel"
2248,Store_Altamira,"Altamira, Pará, Brazil"
2249,Store_Oak_Park,"Oak Park, Michigan, United States"
2250,Store_Cabo_Frio,"Cabo Frio, Rio de Janeiro, Brazil"
2251,Store_Moulins,"Moulins, Auvergne, France"
2252,Store_Stockport,"Stockport, England, United Kingdom"
2253,Store_Amatitlán,"Amatitlán, Guatemala, Guatemala"
2254,Store_Eau_Claire,"Eau Claire, Wisconsin, United States"
2255,Store_Hove,"Hove, England, United Kingdom"
2256,Store_Kartal,"Kartal, Istanbul, Turkey"
2257,Store_York,"York, Pennsylvania, United States"
2258,Store_Ibadan,"Ibadan, Oyo, Nigeria"
2259,Store_Jacareí,"Jacareí, São Paulo, Brazil"
2260,Store_Marl,"Marl, North Rhine-Westphalia, Germany"
2261,Store_Bonneuil-sur-Marne,"Bonneuil-sur-Marne, Ile-de-France, France"
2262,Store_Skokie,"Skokie, Illinois, United States"
2263,Store_Abha,"Abha, 'Asir, Saudi Arabia"
2264,Store_Tanga,"Tanga, Tanga, Tanzania"
2265,Store_Eastbourne,"Eastbourne, England, United Kingdom"
2266,Store_Tahta,"Tahta, Suhaj, Egypt"
2267,Store_Orsha,"Orsha, Vitsyebsk, Belarus"
2268,Store_Ibb,"Ibb, Ibb, Yemen"
2269,Store_Passos,"Passos, Minas Gerais, Brazil"
2270,Store_Cherbourg-Octeville,"Cherbourg-Octeville, Lower Normandy, France"
2271,Store_Temixco,"Temixco, Morelos, Mexico"
2272,Store_Oswego,"Oswego, Illinois, United States"
2273,Store_Rottingdean,"Rottingdean, England, United Kingdom"
2274,Store_Hailin,"Hailin, Heilongjiang, China"
2275,Store_Salinas,"Salinas, California, United States"
2276,Store_Agadir,"Agadir, Souss-Massa-Draâ, Morocco"
2277,Store_Castelnau-le-Lez,"Castelnau-le-Lez, Languedoc-Roussillon, France"
2278,Store_Roman,"Roman, Neamt, Romania"
2279,Store_Costa_Mesa,"Costa Mesa, California, United States"
2280,Store_Chernihiv,"Chernihiv, Chernihiv, Ukraine"
2281,Store_Livingstone,"Livingstone, Southern, Zambia"
2282,Store_Superior,"Superior, Wisconsin, United States"
2283,Store_Whittier,"Whittier, California, United States"
2284,Store_Kisumu,"Kisumu, Nyanza, Kenya"
2285,Store_Constantine,"Constantine, Constantine, Algeria"
2286,Store_Kindu,"Kindu, Maniema, Democratic Republic of the Congo"
2287,Store_Damanhur,"Damanhur, Al Buhayrah, Egypt"
2288,Store_Minuf,"Minuf, Al Minufiyah, Egypt"
2289,Store_Cherkasy,"Cherkasy, Cherkasy, Ukraine"
2290,Store_Bolu,"Bolu, Bolu, Turkey"
2291,Store_Morgan_Hill,"Morgan Hill, California, United States"
2292,Store_Kota,"Kota, Rajasthan, India"
2293,Store_Hisar,"Hisar, Haryana, India"
2294,Store_Carol_Stream,"Carol Stream, Illinois, United States"
2295,Store_Chartres,"Chartres, Centre, France"
2296,Store_Lubbock,"Lubbock, Texas, United States"
2297,Store_Guiping,"Guiping, Guangxi, China"
2298,Store_Shijiazhuang,"Shijiazhuang, Hebei, China"
2299,Store_Callao,"Callao, Callao, Peru"
2300,Store_Yokkaichi,"Yokkaichi, Oita, Japan"
2301,Store_Osh,"Osh, Osh, Kyrgyzstan"
2302,Store_Rochdale,"Rochdale, England, United Kingdom"
2303,Store_Salina_Cruz,"Salina Cruz, Oaxaca, Mexico"
2304,Store_Villingen-Schwenningen,"Villingen-Schwenningen, Baden-Württemberg, Germany"
2305,Store_Huadian,"Huadian, Jilin, China"
2306,Store_Catia_La_Mar,"Catia La Mar, Vargas, Venezuela"
2307,Store_Cholet,"Cholet, Pays de la Loire, France"
2308,Store_Bucheon,"Bucheon, Gyeonggi, South Korea"
2309,Store_Fontenay-sous-Bois,"Fontenay-sous-Bois, Ile-de-France, France"
2310,Store_Hollywood,"Hollywood, Florida, United States"
2311,Store_Nacka,"Nacka, Stockholm, Sweden"
2312,Store_Cannes,"Cannes, Provence-Alpes-Côte d'Azur, France"
2313,Store_Calamba,"Calamba, Calabarzon, Philippines"
2314,Store_La_Madeleine,"La Madeleine, Nord-Pas-de-Calais, France"
2315,Store_Livingston,"Livingston, Scotland, United Kingdom"
2316,Store_Boa_Vista,"Boa Vista, Roraima, Brazil"
2317,Store_Pine_Bluff,"Pine Bluff, Arkansas, United States"
2318,Store_Ad_Diwem,"Ad Diwem, White Nile, Sudan"
2319,Store_Karimnagar,"Karimnagar, Telangana, India"
2320,Store_Herat,"Herat, Hirat, Afghanistan"
2321,Store_Takatsuki,"Takatsuki, Osaka, Japan"
2322,Store_Clifton,"Clifton, New Jersey, United States"
2323,Store_Angarsk,"Angarsk, Irkutsk, Russia"
2324,Store_Gallarate,"Gallarate, Lombardy, Italy"
2325,Store_Chetumal,"Chetumal, Quintana Roo, Mexico"
2326,Store_Franklin,"Franklin, Tennessee, United States"
2327,Store_Bangor,"Bangor, Maine, United States"
2328,Store_Zaanstad,"Zaanstad, North Holland, Netherlands"
2329,Store_Mishawaka,"Mishawaka, Indiana, United States"
2330,Store_Horlivka,"Horlivka, Donetsk, Ukraine"
2331,Store_São_Miguel_dos_Campos,"São Miguel dos Campos, Alagoas, Brazil"
2332,Store_Tamale,"Tamale, Northern, Ghana"
2333,Store_Salon-de-Provence,"Salon-de-Provence, Provence-Alpes-Côte d'Azur, France"
2334,Store_Cognac,"Cognac, Poitou-Charentes, France"
2335,Store_Plovdiv,"Plovdiv, Plovdiv, Bulgaria"
2336,Store_Halluin,"Halluin, Nord-Pas-de-Calais, France"
2337,Store_Hereford,"Hereford, England, United Kingdom"
2338,Store_Huzhou,"Huzhou, Zhejiang, China"
2339,Store_Recklinghausen,"Recklinghausen, North Rhine-Westphalia, Germany"
2340,Store_Portoviejo,"Portoviejo, Manabi, Ecuador"
2341,Store_Ngaoundere,"Ngaoundere, Adamaoua, Cameroon"
2342,Store_São_Leopoldo,"São Leopoldo, Rio Grande do Sul, Brazil"
2343,Store_Pistoia,"Pistoia, Tuscany, Italy"
2344,Store_Rubí,"Rubí, Catalonia, Spain"
2345,Store_Hechuan,"Hechuan, Chongqing, China"
2346,Store_Radom,"Radom, Masovia, Poland"
2347,Store_Esenyurt,"Esenyurt, Istanbul, Turkey"
2348,Store_Bergamo,"Bergamo, Lombardy, Italy"
2349,Store_Diadema,"Diadema, São Paulo, Brazil"
2350,Store_Vanves,"Vanves, Ile-de-France, France"
2351,Store_Moshi,"Moshi, Kilimanjaro, Tanzania"
2352,Store_Jaú,"Jaú, São Paulo, Brazil"
2353,Store_Caçador,"Caçador, Santa Catarina, Brazil"
2354,Store_Murrieta,"Murrieta, California, United States"
2355,Store_La_Paz,"La Paz, La Paz, Bolivia"
2356,Store_San_Jose_del_Monte,"San Jose del Monte, Central Luzon, Philippines"
2357,Store_Moorhead,"Moorhead, Minnesota, United States"
2358,Store_Lorena,"Lorena, São Paulo, Brazil"
2359,Store_Northwich,"Northwich, England, United Kingdom"
2360,Store_Warangal,"Warangal, Telangana, India"
2361,Store_Polatli,"Polatli, Ankara, Turkey"
2362,Store_Dunstable,"Dunstable, England, United Kingdom"
2363,Store_Ashgabat,"Ashgabat, Ashgabat, Turkmenistan"
2364,Store_Florencia,"Florencia, Caquetá, Colombia"
2365,Store_Dhule,"Dhule, Maharashtra, India"
2366,Store_Najafabad,"Najafabad, Esfahan, Iran"
2367,Store_Belfort,"Belfort, Franche-Comté, France"
2368,Store_Santa_Maria,"Santa Maria, California, United States"
2369,Store_Carlsbad,"Carlsbad, New Mexico, United States"
2370,Store_Lagos_de_Moreno,"Lagos de Moreno, Jalisco, Mexico"
2371,Store_Pontault-Combault,"Pontault-Combault, Ile-de-France, France"
2372,Store_Bryan,"Bryan, Texas, United States"
2373,Store_Turgutlu,"Turgutlu, Manisa, Turkey"
2374,Store_Athens,"Athens, Georgia, United States"
2375,Store_Pesaro,"Pesaro, Marche, Italy"
