ds,y,Predicted Sales
2014-10-07,18471.69556,16768.997662484748
2014-10-08,10372.3426,15898.179151581471
2014-10-09,13440.88776,16230.425424720732
2014-10-10,11760.00796,16565.358561278423
2014-10-11,6575.4189,8158.673420204
2014-10-12,3783.487,1222.4109985422606
2014-10-13,30242.1662,15347.451091542714
2014-10-14,17237.64036,15444.566711135281
2014-10-15,8445.633100000001,14690.577086266234
2014-10-16,9612.99628,15164.334096376037
2014-10-17,29929.68798,15658.965519947356
2014-10-18,4896.6279,7386.3987162139865
2014-10-19,2605.7196,607.5822280564178
2014-10-20,14932.046,15007.750159165504
2014-10-21,11263.77236,15323.898124948391
2014-10-22,16067.3567,14795.197535600017
2014-10-23,24770.414,15508.131381419313
2014-10-24,19624.69758,16247.091889826852
2014-10-25,6714.7142,8178.034908108943
2014-10-27,11054.28782,16316.753470834474
2014-10-28,22230.4128,16863.65915130554
2014-10-29,15127.4629,16549.50587391843
2014-10-30,10448.81174,17467.306934143216
2014-10-31,19270.83944,18392.015370845427
2014-11-01,5190.376,10443.356339416643
2014-11-02,3889.05,3976.102131031278
2014-11-03,17834.4458,18861.03205601811
2014-11-04,19814.964,19485.39362375763
2014-11-05,24506.7476,19211.966612074284
2014-11-06,18726.602,20142.604991533313
2014-11-07,23916.90864,21045.626551279125
2014-11-08,17783.05744,12997.783563898727
2014-11-09,1313.5,6404.530069841377
2014-11-10,19583.51294,21233.776657895414
2014-11-11,21691.4615,21702.77349886521
2014-11-12,26974.00248,21241.411694830607
2014-11-13,19990.88942,21964.865385718767
2014-11-14,23388.18572,22639.261281642615
2014-11-15,5816.386,14302.680741417285
2014-11-16,5086.306,7415.311729869786
2014-11-17,22349.19476,22045.89305245106
2014-11-18,39536.132,22244.91885556165
2014-11-19,23160.0742,21512.084784675048
2014-11-20,31408.0473,21977.9484567367
2014-11-21,26292.2328,22407.810267465695
2014-11-22,17026.27624,13801.693685876313
2014-11-23,3145.7,6674.346013161756
2014-11-24,16060.4461,21194.355005025158
2014-11-25,25099.328,21243.677583602577
2014-11-26,28477.40124,20389.253860707347
2014-11-27,26091.9144,20773.729306944173
2014-11-28,24443.46442,21157.60985480028
2014-11-29,14512.761,12498.30199071457
2014-11-30,2169.659,5360.060803074694
2014-12-01,17570.8008,20005.892236916094
2014-12-02,17209.156,20143.531426493522
2014-12-03,25986.83372,19401.359180965857
2014-12-04,23717.50958,19928.32634736965
2014-12-05,17065.345,20474.526093215525
2014-12-06,5283.508,11949.435414424112
2014-12-07,4389.32992,4961.947134562743
2014-12-08,18619.8606,19865.185864817005
2014-12-09,20608.6028,20189.051967612395
2014-12-10,25548.674,19620.541231585805
2014-12-11,19206.87518,20312.953999109563
2014-12-12,12083.5189,21004.94659667866
2014-12-13,16622.14026,12558.013681629282
2014-12-14,1309.264,5626.619687039065
2014-12-15,21374.216,20655.91927874657
2014-12-16,11568.2129,21000.832899922207
2014-12-17,16429.1869,20410.711255497936
2014-12-18,16123.57,21047.747650699683
2014-12-19,25753.1901,21644.405621979065
2014-12-20,7806.2602,13020.02014440903
2014-12-21,395.496,5880.890405050724
2014-12-22,10355.855,20770.75384940284
2014-12-23,28096.0375,20876.233332210384
2014-12-24,20479.9147,20015.681371571096
2014-12-25,22701.69538,20366.62977313485
2014-12-26,26571.3444,20661.430895499187
2014-12-27,13421.26376,11682.82271375689
2014-12-28,1647.174,4193.839523170354
2014-12-29,25109.28878,18840.91156333722
2014-12-30,16831.6148,18645.574563588496
2014-12-31,13257.9543,17497.406308197405
